ÍNDICE MODELO,HIDDEN_LAYERS_STRUCTURE,r2Score,MSE,LEARNING_RATE_RBM,LEARNING_RATE,N_EPOCHS_RBM,N_ITER_BACKPROP,BATCH_SIZE,ACTIVATION_FUNCTION,DROPOUT_P,CONJUNTO DE TREINO
132,"[5, 5, 5]",0.9416803143882041,25.86869788319914,0.01,0.01,20,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
133,"[5, 5, 5]",0.9688298445232139,13.826057643188598,0.01,0.01,20,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
134,"[5, 5, 5]",0.9469020801528032,23.552494022286595,0.01,0.01,20,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
135,"[5, 5, 5]",0.9871411342692022,5.7037706774494294,0.01,0.01,20,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
136,"[15, 15, 15]",0.993522953782589,2.8730050585154774,0.01,0.01,5,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
137,"[15, 15, 15]",0.9923883053184736,3.376297866320043,0.01,0.01,5,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
138,"[15, 15, 15]",0.992635516958749,3.2666428987321696,0.01,0.01,5,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
139,"[15, 15, 15]",0.9931966993633189,3.0177208078653375,0.01,0.01,5,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
140,"[15, 15, 15]",0.9910998118968696,3.9478312464866248,0.01,0.01,5,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
141,"[15, 15, 15]",0.9815860514914644,8.167823022484642,0.01,0.01,10,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
142,"[15, 15, 15]",0.9883511228915423,5.1670594488982795,0.01,0.01,10,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
143,"[15, 15, 15]",0.9888641266675765,4.939507815929855,0.01,0.01,10,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
144,"[15, 15, 15]",0.9902863436899748,4.308659036640076,0.01,0.01,10,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
145,"[15, 15, 15]",0.9887349659524075,4.9967992687906335,0.01,0.01,10,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
146,"[15, 15, 15]",0.9230888188812324,34.115274925264465,0.01,0.01,20,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
147,"[15, 15, 15]",0.9864725530245,6.000331367860223,0.01,0.01,20,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
148,"[15, 15, 15]",0.9761125463768304,10.595690194388133,0.01,0.01,20,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
149,"[15, 15, 15]",0.9823245491899818,7.840249688541279,0.01,0.01,20,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
150,"[15, 15, 15]",0.9787636174853683,9.419762086165045,0.01,0.01,20,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
151,"[45, 45, 45]",0.9885753229556707,5.067611661011694,0.01,0.01,5,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
152,"[45, 45, 45]",0.99175337465199,3.657932264992422,0.01,0.01,5,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
153,"[45, 45, 45]",0.9888436867737757,4.948574281771556,0.01,0.01,5,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
154,"[45, 45, 45]",0.9858230542768632,6.2884276890573645,0.01,0.01,5,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
155,"[45, 45, 45]",0.992094588531182,3.50658099034516,0.01,0.01,5,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
156,"[45, 45, 45]",0.9653818157834397,15.355489992250527,0.01,0.01,10,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
157,"[45, 45, 45]",0.9879675492401423,5.3372001278119425,0.01,0.01,10,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
158,"[45, 45, 45]",0.9898379155406951,4.507567041618945,0.01,0.01,10,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
159,"[45, 45, 45]",0.9825814495498784,7.726297123013308,0.01,0.01,10,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
160,"[45, 45, 45]",0.9923768317158608,3.381387179756958,0.01,0.01,10,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
161,"[45, 45, 45]",0.9846140642930334,6.82469595435094,0.01,0.01,20,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
162,"[45, 45, 45]",0.9861772219387738,6.131330541673042,0.01,0.01,20,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
163,"[45, 45, 45]",0.9670779614425253,14.603135462892276,0.01,0.01,20,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
164,"[45, 45, 45]",0.9904481758485089,4.236875604116644,0.01,0.01,20,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
165,"[45, 45, 45]",0.9833381521645048,7.390648685957284,0.01,0.01,20,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
166,"[60, 60, 60]",0.968730229832347,13.870243449674504,0.01,0.01,5,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
167,"[60, 60, 60]",0.9867941502067734,5.857681415943521,0.01,0.01,5,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
168,"[60, 60, 60]",0.9871754324272936,5.688557140539768,0.01,0.01,5,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
169,"[60, 60, 60]",0.987282388198524,5.641115071814595,0.01,0.01,5,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
170,"[60, 60, 60]",0.9912405056071343,3.885424135633319,0.01,0.01,5,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
171,"[60, 60, 60]",0.9878889302421167,5.372072934248898,0.01,0.01,10,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
172,"[60, 60, 60]",0.9697950381409323,13.397929441988223,0.01,0.01,10,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
173,"[60, 60, 60]",0.9884663080660991,5.115967087031499,0.01,0.01,10,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
174,"[60, 60, 60]",0.990318656705315,4.294326043881894,0.01,0.01,10,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
175,"[60, 60, 60]",0.990887342016577,4.0420759099293155,0.01,0.01,10,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
176,"[60, 60, 60]",0.9863559562335035,6.052049876435809,0.01,0.01,20,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
177,"[60, 60, 60]",0.9917664315822599,3.652140639387976,0.01,0.01,20,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
178,"[60, 60, 60]",0.9870335513071139,5.751490947448266,0.01,0.01,20,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
179,"[60, 60, 60]",0.992272955997881,3.427463037979251,0.01,0.01,20,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
180,"[60, 60, 60]",0.9867826844540544,5.862767247425341,0.01,0.01,20,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
181,[5],0.991592232049285,4.796661713659997,0.01,0.01,5,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
182,[5],0.9926554902281631,4.190069116402718,0.01,0.01,5,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
183,[5],0.9930334866142921,3.9744208249804642,0.01,0.01,5,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
184,[5],0.9926136239990434,4.213953949986552,0.01,0.01,5,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
185,[5],0.9936195720341768,3.640056994892075,0.01,0.01,5,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
186,[5],0.9872647983762762,7.265478115278129,0.01,0.01,10,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
187,[5],0.9905894756246523,5.368737843538607,0.01,0.01,10,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
188,[5],0.9891926318694437,6.1656422062480996,0.01,0.01,10,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
189,[5],0.9909791788909742,5.146410735058454,0.01,0.01,10,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
190,[5],0.9919415594953818,4.597369155153999,0.01,0.01,10,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
191,[5],0.9529947211355093,26.81667985972905,0.01,0.01,20,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
192,[5],0.9569365861025868,24.567831785087467,0.01,0.01,20,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
193,[5],0.9614414896432151,21.997768188693204,0.01,0.01,20,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
194,[5],0.972502135875328,15.687629918832721,0.01,0.01,20,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
195,[5],0.9758138417065527,13.79828988701253,0.01,0.01,20,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
196,[15],0.9922472964746033,4.422945114043583,0.01,0.01,5,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
197,[15],0.993692288340776,3.5985720816704037,0.01,0.01,5,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
198,[15],0.994658609916624,3.0472821634514675,0.01,0.01,5,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
199,[15],0.9942861812683125,3.2597540405177825,0.01,0.01,5,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
200,[15],0.9948091809271982,2.9613808629111125,0.01,0.01,5,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
201,[15],0.9897190307323135,5.865329770600232,0.01,0.01,10,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
202,[15],0.9926459282892116,4.195524236804018,0.01,0.01,10,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
203,[15],0.9939207806732997,3.468216388018351,0.01,0.01,10,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
204,[15],0.9939570844508597,3.4475049529615958,0.01,0.01,10,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
205,[15],0.9940974083143178,3.367449686533291,0.01,0.01,10,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
206,[15],0.9630092945845602,21.103329857293115,0.01,0.01,20,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
207,[15],0.9860448766480234,7.961447828271281,0.01,0.01,20,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
208,[15],0.9872842153746397,7.254400648203574,0.01,0.01,20,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
209,[15],0.9714390305352267,16.294135321020626,0.01,0.01,20,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
210,[15],0.9772678879804481,12.968751282621044,0.01,0.01,20,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
211,[45],0.9928196682498007,4.096404967340838,0.01,0.01,5,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
212,[45],0.9941181807683793,3.3555989271307727,0.01,0.01,5,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
213,[45],0.9945045916746021,3.1351501218730418,0.01,0.01,5,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
214,[45],0.9942401670723627,3.286005304026802,0.01,0.01,5,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
215,[45],0.9946590426302363,3.0470352987866516,0.01,0.01,5,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
216,[45],0.9881207151199586,6.777174549032242,0.01,0.01,10,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
217,[45],0.9938662253697156,3.499340384007916,0.01,0.01,10,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
218,[45],0.9942841276810461,3.260925619404576,0.01,0.01,10,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
219,[45],0.9936599292198711,3.6170330759845366,0.01,0.01,10,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
220,[45],0.9941866634750955,3.3165292977976595,0.01,0.01,10,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
221,[45],0.9762542062509848,13.54706033801543,0.01,0.01,20,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
222,[45],0.9919330228864028,4.602239321135426,0.01,0.01,20,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
223,[45],0.9899197250203492,5.750832960838784,0.01,0.01,20,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
224,[45],0.9915567966339534,4.816877744956912,0.01,0.01,20,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
225,[45],0.9930464216007161,3.9670413689214215,0.01,0.01,20,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
226,[60],0.9918099773847604,4.672437220295618,0.01,0.01,5,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
227,[60],0.9935304637718545,3.690893577533032,0.01,0.01,5,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
228,[60],0.9946704630237378,3.040519923411762,0.01,0.01,5,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
229,[60],0.9943856794814155,3.202989953762887,0.01,0.01,5,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
230,[60],0.9945397069458033,3.115116733948608,0.01,0.01,5,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
231,[60],0.9848620937265818,8.636229719030668,0.01,0.01,10,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
232,[60],0.9929330991289973,4.031692244704067,0.01,0.01,10,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
233,[60],0.993702998090116,3.59246213133371,0.01,0.01,10,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
234,[60],0.9941788102817136,3.3210095727345874,0.01,0.01,10,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
235,[60],0.9943030279642434,3.2501429401820268,0.01,0.01,10,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
236,[60],0.9904720164107834,5.435748745526407,0.01,0.01,20,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
237,[60],0.9913247437639174,4.949264738005621,0.01,0.01,20,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
238,[60],0.9912256771644705,5.005782587624569,0.01,0.01,20,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
239,[60],0.9916638945355513,4.755778008710692,0.01,0.01,20,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
240,[60],0.9929075845670341,4.046248393640022,0.01,0.01,20,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
241,"[5, 5]",0.9926704244616004,4.18154908276584,0.01,0.01,5,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
242,"[5, 5]",0.9911397884527716,5.054782405109633,0.01,0.01,5,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
243,"[5, 5]",0.9925941898749449,4.22504118735419,0.01,0.01,5,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
244,"[5, 5]",0.9935697270852656,3.668493716678828,0.01,0.01,5,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
245,"[5, 5]",0.9920938700255094,4.510475452481266,0.01,0.01,5,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
246,"[5, 5]",0.9799702555389079,11.427040916696988,0.01,0.01,10,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
247,"[5, 5]",0.9921459358664293,4.480771703853339,0.01,0.01,10,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
248,"[5, 5]",0.986462645084687,7.723109439644668,0.01,0.01,10,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
249,"[5, 5]",0.9910170052087237,5.124830685373248,0.01,0.01,10,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
250,"[5, 5]",0.9925807363962295,4.232716445121542,0.01,0.01,10,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
251,"[5, 5]",0.9476073270109698,29.89020749334764,0.01,0.01,20,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
252,"[5, 5]",0.957984860243661,23.969787635036592,0.01,0.01,20,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
253,"[5, 5]",0.9646827942455198,20.14859230999132,0.01,0.01,20,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
254,"[5, 5]",0.9640541227301981,20.507251659974457,0.01,0.01,20,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
255,"[5, 5]",0.9691709801547213,17.588066182171143,0.01,0.01,20,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
256,"[15, 15]",0.9929568074693774,4.01816655164707,0.01,0.01,5,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
257,"[15, 15]",0.9941210507873196,3.3539615710513684,0.01,0.01,5,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
258,"[15, 15]",0.994717606205458,3.013624569479204,0.01,0.01,5,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
259,"[15, 15]",0.9943143173517858,3.2437023041758533,0.01,0.01,5,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
260,"[15, 15]",0.9943411999446974,3.2283656886865892,0.01,0.01,5,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
261,"[15, 15]",0.9879825967483381,6.855971574472107,0.01,0.01,10,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
262,"[15, 15]",0.9881046334272078,6.786349212315143,0.01,0.01,10,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
263,"[15, 15]",0.9926972504407704,4.16624476561882,0.01,0.01,10,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
264,"[15, 15]",0.9923529323475455,4.362679470379174,0.01,0.01,10,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
265,"[15, 15]",0.993425079641271,3.7510156012806024,0.01,0.01,10,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
