Arquivo,r2Score,MSE
conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv,0.9950666752157202,2.188260911653792
degrauUnitario.csv,0.6569373860422276,0.009145440217618827
