Arquivo,r2Score,MSE
conjuntoDadosRNA_19-11-01_13-27-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv,0.9953063984966405,2.0819275344306214
degrauUnitario.csv,-10.324788559274761,0.30189875705537955
