Arquivo,r2Score,MSE
conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv,0.9950666752157202,2.188260911653792
degrauUnitario.csv,-1.9190927698317082,0.07781783071082557
