,0
674,-15.489248
675,-15.490043
676,-15.490997
677,-15.491631
678,-15.492425
679,-15.493221
680,-15.493856
681,-15.4944935
682,-15.495131
683,-15.495768
684,-15.496405
685,-15.497041
686,-15.497517
687,-15.497998
688,-15.498473
689,-15.498952
690,-15.499431
691,-15.499909
692,-15.500387
693,-15.500707
694,-15.501024
695,-15.501505
696,-15.501821
697,-15.502141
698,-15.50246
699,-15.502618
700,-15.502937
701,-15.503255
702,-15.503415
703,-15.503574
704,-15.503894
705,-15.504056
706,-15.504213
707,-15.504374
708,-15.504533
709,-15.504692
710,-15.504852
711,-15.504852
712,-15.505012
713,-15.50517
714,-15.50517
715,-15.505332
716,-15.505332
717,-15.50549
718,-15.50549
719,-15.50549
720,-15.5056505
721,-15.5056505
722,-15.5056505
723,-15.5056505
724,-15.5056505
725,-15.5056505
726,-15.505809
727,-15.505809
728,-15.505809
729,-15.5056505
730,-15.5056505
731,-15.5056505
732,-15.5056505
733,-15.5056505
734,-15.5056505
735,-15.5056505
736,-15.5056505
737,-15.50549
738,-15.50549
739,-15.50549
740,-15.50549
741,-15.505332
742,-15.505332
743,-15.505332
744,-15.505332
745,-15.50517
746,-15.50517
747,-15.50517
748,-15.505012
749,-15.505012
750,-41.247005
751,-41.266804
752,-41.32085
753,-41.40271
754,-41.506886
755,-41.62781
756,-41.76093
757,-41.902515
758,-42.049175
759,-42.198025
760,-42.3464
761,-42.49244
762,-42.634327
763,-42.77095
764,-42.900963
765,-43.023556
766,-43.13814
767,-43.244053
768,-43.34106
769,-43.4289
770,-43.507603
771,-43.577015
772,-43.63743
773,-43.688885
774,-43.73171
775,-43.76618
776,-43.792706
777,-43.811687
778,-43.82355
779,-43.828777
780,-43.827847
781,-43.821255
782,-43.809494
783,-43.79309
784,-43.77251
785,-43.748257
786,-43.720745
787,-43.690502
788,-43.657856
789,-43.62331
790,-43.58713
791,-43.54972
792,-43.511402
793,-43.472473
794,-43.433147
795,-43.393734
796,-43.35439
797,-43.315323
798,-43.276707
799,-43.238625
800,-43.201305
801,-43.164707
802,-43.1291
803,-43.09442
804,-43.06075
805,-43.02808
806,-42.996616
807,-42.966183
808,-42.936962
809,-42.908848
810,-42.881855
811,-42.856
812,-42.831306
813,-42.8077
814,-42.785122
815,-42.76364
