,0
0,4.007962
1,3.9989274
2,3.9739358
3,3.9357553
4,3.886833
5,3.8293855
6,3.7653494
7,3.6964366
8,3.6241455
9,3.5497649
10,3.4744065
11,3.399007
12,3.324358
13,3.2511408
14,3.179887
15,3.111053
16,3.0449786
17,2.9819508
18,2.9221644
19,2.8657668
20,2.8128128
21,2.7633991
22,2.7175968
23,2.6752625
24,2.636272
25,2.6007164
26,2.5684574
27,2.5393786
28,2.5132337
29,2.490021
30,2.4696248
31,2.4517949
32,2.4363234
33,2.423197
34,2.4121895
35,2.4031856
36,2.3959637
37,2.3905208
38,2.386406
39,2.3838577
40,2.3825245
41,2.3821888
42,2.382966
43,2.3846354
44,2.3869646
45,2.3900723
46,2.393629
47,2.3977394
48,2.4021835
49,2.406962
50,2.4119658
51,2.4171884
52,2.4225304
53,2.4278653
54,2.433322
55,2.438658
56,2.4440026
57,2.449125
58,2.454246
59,2.459145
60,2.4639356
61,2.468506
62,2.472857
63,2.476981
64,2.4808815
65,2.4846694
66,2.4881318
67,2.4913628
68,2.494373
69,2.4971626
70,2.4997303
71,2.5021825
72,2.5043044
73,2.5062025
74,2.5079873
75,2.5095518
76,2.5110006
77,2.5122287
78,2.5133476
79,2.514239
80,2.5151334
81,2.5158062
82,2.5163617
83,2.5168083
84,2.5171425
85,2.517364
86,2.5175881
87,2.5177007
88,2.5177007
89,2.5177007
90,2.5175881
91,2.5174775
92,2.517254
93,2.5171425
94,2.5169175
95,2.516693
96,2.5163617
97,2.5161364
98,2.5158062
99,2.5154681
100,2.5152457
101,2.51491
102,2.5145738
103,2.5143504
104,2.5140176
105,2.5136814
106,2.5134575
107,2.5132337
108,2.5129
109,2.512673
110,2.5124552
111,2.5122287
112,2.5120065
113,2.511784
114,2.5116725
115,2.5114453
116,2.5113375
117,2.5111103
118,2.5110006
119,2.5108936
120,2.5107787
121,2.5106642
122,2.5105555
123,2.5105555
124,2.510447
125,2.5103314
126,2.5103314
127,2.5103314
128,2.5102177
129,2.5102177
130,2.5102177
131,2.5102177
132,2.5101054
133,2.5101054
134,2.5101054
135,2.5101054
136,2.5101054
137,2.5101054
138,2.5101054
139,2.5102177
140,2.5102177
141,2.5102177
142,2.5102177
143,2.5102177
144,2.5102177
145,2.5102177
146,2.5102177
147,2.5103314
148,2.5103314
149,2.5103314
150,2.5103314
151,2.5103314
152,2.5103314
153,2.510447
154,2.510447
155,2.510447
156,2.510447
157,2.510447
158,2.510447
159,2.510447
160,2.510447
161,2.510447
162,2.5105555
163,2.5105555
164,2.5105555
165,2.5105555
166,2.5105555
167,2.5105555
168,2.5105555
169,2.5105555
170,2.5105555
171,2.5105555
172,2.5105555
173,2.5105555
174,2.5105555
175,2.5105555
176,2.5105555
177,2.5105555
178,2.5105555
179,2.5105555
180,2.5105555
181,2.5105555
182,2.5105555
183,2.5105555
184,2.5105555
185,2.5105555
186,2.5105555
187,2.5105555
188,2.5105555
189,2.5105555
190,2.5105555
191,2.5105555
192,2.5105555
193,2.5105555
194,2.5105555
195,2.5105555
196,2.5105555
197,2.5105555
198,2.5105555
199,2.5105555
200,2.5105555
201,2.5105555
202,2.5105555
203,2.5105555
204,2.5105555
205,2.5105555
206,2.5105555
207,2.5105555
208,2.5105555
209,2.5105555
210,2.5105555
211,2.5105555
212,2.5105555
213,2.5105555
214,2.5105555
215,2.5105555
216,2.5105555
217,2.5105555
218,2.5105555
219,2.5105555
220,2.5105555
221,2.5105555
222,2.5105555
223,2.5105555
224,2.5105555
225,2.5105555
226,2.5105555
227,2.5105555
228,2.5105555
229,2.5105555
230,2.5105555
231,2.5105555
232,2.5105555
233,2.5105555
234,2.5105555
235,2.5105555
236,2.5105555
237,2.5105555
238,2.5105555
239,2.5105555
240,2.5105555
241,2.5105555
242,2.5105555
243,2.5105555
244,2.5105555
245,2.5105555
246,2.5105555
247,2.5105555
248,2.5105555
249,2.5105555
250,-7.289435
251,-7.260872
252,-7.182278
253,-7.0632334
254,-6.9124866
255,-6.7375255
256,-6.5445833
257,-6.3386436
258,-6.123596
259,-5.9024835
260,-5.677687
261,-5.451136
262,-5.224457
263,-4.998997
264,-4.77622
265,-4.5571947
266,-4.343109
267,-4.135052
268,-3.9340658
269,-3.7409258
270,-3.5564928
271,-3.381478
272,-3.216416
273,-3.0617428
274,-2.9176636
275,-2.7844808
276,-2.6622365
277,-2.5508406
278,-2.4500527
279,-2.3597908
280,-2.2796361
281,-2.2092257
282,-2.1481647
283,-2.0959105
284,-2.0519187
285,-2.0157096
286,-1.9867862
287,-1.9645344
288,-1.9483198
289,-1.9377202
290,-1.932192
291,-1.9312028
292,-1.9341825
293,-1.9408101
294,-1.9504131
295,-1.9626588
296,-1.9772047
297,-1.9937192
298,-2.0116446
299,-2.0308614
300,-2.05104
301,-2.0718524
302,-2.0930722
303,-2.1145844
304,-2.1359577
305,-2.1573064
306,-2.1783998
307,-2.1989214
308,-2.21898
309,-2.2384696
310,-2.257178
311,-2.2751038
312,-2.292255
313,-2.3085227
314,-2.3239133
315,-2.3384252
316,-2.3520644
317,-2.3648348
318,-2.3766255
319,-2.3875535
320,-2.3976138
321,-2.4068122
322,-2.4152575
323,-2.4228415
324,-2.4296734
325,-2.4358664
326,-2.4413102
327,-2.4461076
328,-2.4503708
329,-2.4539924
330,-2.4570863
331,-2.4597504
332,-2.461879
333,-2.463688
334,-2.4649634
335,-2.4660282
336,-2.4666708
337,-2.467099
338,-2.4672024
339,-2.467099
340,-2.4667745
341,-2.466346
342,-2.465709
343,-2.4649634
344,-2.4641135
345,-2.4631553
346,-2.4620912
347,-2.4610286
348,-2.4598546
349,-2.4587865
350,-2.4576135
351,-2.4564426
352,-2.4552705
353,-2.4541059
354,-2.452932
355,-2.451862
356,-2.4507985
357,-2.4497278
358,-2.4487684
359,-2.4478133
360,-2.4468515
361,-2.446001
362,-2.4451475
363,-2.444399
364,-2.443758
365,-2.4430087
366,-2.4424787
367,-2.4418347
368,-2.4413102
369,-2.4408796
370,-2.4404547
371,-2.4400275
372,-2.4397054
373,-2.439383
374,-2.4391723
375,-2.4388528
376,-2.4386387
377,-2.4385326
378,-2.43832
379,-2.438215
380,-2.4381037
381,-2.4381037
382,-2.438002
383,-2.438002
384,-2.438002
385,-2.438002
386,-2.438002
387,-2.438002
388,-2.438002
389,-2.438002
390,-2.4381037
391,-2.4381037
392,-2.438215
393,-2.438215
394,-2.43832
395,-2.4384284
396,-2.4384284
397,-2.4385326
398,-2.4385326
399,-2.4386387
400,-2.4387481
401,-2.4387481
402,-2.4388528
403,-2.438958
404,-2.438958
405,-2.4390695
406,-2.4390695
407,-2.4391723
408,-2.4391723
409,-2.4392831
410,-2.4392831
411,-2.4392831
412,-2.439383
413,-2.439383
414,-2.439383
415,-2.4394968
416,-2.4394968
417,-2.4394968
418,-2.4394968
419,-2.439595
420,-2.439595
421,-2.439595
422,-2.439595
423,-2.439595
424,-2.439595
425,-2.439595
426,-2.439595
427,-2.439595
428,-2.439595
429,-2.439595
430,-2.4397054
431,-2.4397054
432,-2.4397054
433,-2.4397054
434,-2.4397054
435,-2.4397054
436,-2.4397054
437,-2.439595
438,-2.439595
439,-2.439595
440,-2.439595
441,-2.439595
442,-2.439595
443,-2.439595
444,-2.439595
445,-2.439595
446,-2.439595
447,-2.439595
448,-2.439595
449,-2.439595
450,-2.439595
451,-2.439595
452,-2.439595
453,-2.439595
454,-2.439595
455,-2.439595
456,-2.439595
457,-2.439595
458,-2.439595
459,-2.439595
460,-2.439595
461,-2.439595
462,-2.439595
463,-2.439595
464,-2.439595
465,-2.439595
466,-2.439595
467,-2.439595
468,-2.439595
469,-2.439595
470,-2.439595
471,-2.439595
472,-2.439595
473,-2.439595
474,-2.439595
475,-2.439595
476,-2.439595
477,-2.439595
478,-2.439595
479,-2.439595
480,-2.439595
481,-2.439595
482,-2.439595
483,-2.439595
484,-2.439595
485,-2.439595
486,-2.439595
487,-2.439595
488,-2.439595
489,-2.439595
490,-2.439595
491,-2.439595
492,-2.439595
493,-2.439595
494,-2.439595
495,-2.439595
496,-2.439595
497,-2.439595
498,-2.439595
499,-2.439595
500,-32.425194
501,-32.30964
502,-31.988882
503,-31.494717
504,-30.853981
505,-30.091356
506,-29.228264
507,-28.28508
508,-27.281013
509,-26.234814
510,-25.164562
511,-24.087046
512,-23.01859
513,-21.972841
514,-20.961626
515,-19.99368
516,-19.075953
517,-18.212366
518,-17.40539
519,-16.654863
520,-15.960235
521,-15.319014
522,-14.732209
523,-14.194188
524,-13.703053
525,-13.258842
526,-12.856935
527,-12.496306
528,-12.174526
529,-11.889356
530,-11.638744
531,-11.4191675
532,-11.230376
533,-11.069003
534,-10.934937
535,-10.824901
536,-10.735648
537,-10.668744
538,-10.619372
539,-10.587531
540,-10.570015
541,-10.566833
542,-10.576385
543,-10.597081
544,-10.625742
545,-10.662368
546,-10.706974
547,-10.756367
548,-10.812149
549,-10.871138
550,-10.931747
551,-10.99557
552,-11.061018
553,-11.126502
554,-11.192012
555,-11.257554
556,-11.323134
557,-11.387148
558,-11.4495945
559,-11.50887
560,-11.568179
561,-11.62431
562,-11.677263
563,-11.728636
564,-11.776821
565,-11.821823
566,-11.865232
567,-11.90544
568,-11.942452
569,-11.976257
570,-12.008463
571,-12.03746
572,-12.06485
573,-12.089035
574,-12.109996
575,-12.129346
576,-12.147094
577,-12.16161
578,-12.176136
579,-12.187433
580,-12.19712
581,-12.205188
582,-12.213257
583,-12.218105
584,-12.222945
585,-12.226178
586,-12.227796
587,-12.229409
588,-12.229409
589,-12.229409
590,-12.227796
591,-12.226178
592,-12.224565
593,-12.222945
594,-12.21972
595,-12.216494
596,-12.213257
597,-12.210031
598,-12.206802
599,-12.201961
600,-12.198732
601,-12.195504
602,-12.190661
603,-12.187433
604,-12.184201
605,-12.180974
606,-12.177745
607,-12.174526
608,-12.171296
609,-12.168066
610,-12.164843
611,-12.16161
612,-12.159996
613,-12.156771
614,-12.155161
615,-12.151933
616,-12.15032
617,-12.148707
618,-12.147094
619,-12.145476
620,-12.143865
621,-12.142249
622,-12.142249
623,-12.140639
624,-12.140639
625,-12.1390295
626,-12.1390295
627,-12.137414
628,-12.137414
629,-12.137414
630,-12.137414
631,-12.137414
632,-12.1357975
633,-12.1357975
634,-12.1357975
635,-12.1357975
636,-12.1357975
637,-12.1357975
638,-12.1357975
639,-12.137414
640,-12.137414
641,-12.137414
642,-12.137414
643,-12.137414
644,-12.137414
645,-12.137414
646,-12.137414
647,-12.137414
648,-12.1390295
649,-12.1390295
650,-12.1390295
651,-12.1390295
652,-12.1390295
653,-12.1390295
654,-12.1390295
655,-12.1390295
656,-12.140639
657,-12.140639
658,-12.140639
659,-12.140639
660,-12.140639
661,-12.140639
662,-12.140639
663,-12.140639
664,-12.140639
665,-12.140639
666,-12.140639
667,-12.140639
668,-12.140639
669,-12.140639
670,-12.142249
671,-12.142249
672,-12.142249
673,-12.142249
674,-12.142249
675,-12.142249
676,-12.142249
677,-12.142249
678,-12.142249
679,-12.142249
680,-12.142249
681,-12.142249
682,-12.142249
683,-12.142249
684,-12.142249
685,-12.142249
686,-12.142249
687,-12.142249
688,-12.142249
689,-12.142249
690,-12.142249
691,-12.142249
692,-12.142249
693,-12.142249
694,-12.142249
695,-12.142249
696,-12.142249
697,-12.142249
698,-12.142249
699,-12.142249
700,-12.142249
701,-12.142249
702,-12.142249
703,-12.142249
704,-12.142249
705,-12.142249
706,-12.142249
707,-12.142249
708,-12.142249
709,-12.142249
710,-12.142249
711,-12.142249
712,-12.142249
713,-12.142249
714,-12.142249
715,-12.142249
716,-12.142249
717,-12.142249
718,-12.142249
719,-12.142249
720,-12.142249
721,-12.142249
722,-12.142249
723,-12.142249
724,-12.142249
725,-12.142249
726,-12.142249
727,-12.142249
728,-12.142249
729,-12.142249
730,-12.142249
731,-12.142249
732,-12.142249
733,-12.142249
734,-12.142249
735,-12.142249
736,-12.142249
737,-12.142249
738,-12.142249
739,-12.142249
740,-12.142249
741,-12.142249
742,-12.142249
743,-12.142249
744,-12.142249
745,-12.142249
746,-12.142249
747,-12.142249
748,-12.142249
749,-12.142249
750,-90.402985
751,-90.25043
752,-89.81468
753,-89.105576
754,-88.11599
755,-86.823784
756,-85.20287
757,-83.23121
758,-80.89142
759,-78.19548
760,-75.17916
761,-71.92297
