,0
413,-45.88996
414,-45.8911
415,-45.892155
416,-45.8932
417,-45.89425
418,-45.8953
419,-45.89625
420,-45.89721
421,-45.898067
422,-45.89902
423,-45.89988
424,-45.900642
425,-45.90141
426,-45.90218
427,-45.90294
428,-45.903706
429,-45.904373
430,-45.905045
431,-45.905613
432,-45.906284
433,-45.906857
434,-45.907433
435,-45.90791
436,-45.908485
437,-45.908962
438,-45.90944
439,-45.90982
440,-45.9103
441,-45.910686
442,-45.911068
443,-45.91145
444,-45.911736
445,-45.912125
446,-45.912415
447,-45.912697
448,-45.912987
449,-45.913273
450,-45.91356
451,-45.913754
452,-45.91394
453,-45.914227
454,-45.91442
455,-45.91452
456,-45.91471
457,-45.9149
458,-45.914993
459,-45.915184
460,-45.91528
461,-45.91538
462,-45.915474
463,-45.915565
464,-45.91566
465,-45.91576
466,-45.91586
467,-45.91586
468,-45.915955
469,-45.915955
470,-45.91605
471,-45.91605
472,-45.916145
473,-45.916145
474,-45.916145
475,-45.916145
476,-45.916145
477,-45.916145
478,-45.916145
479,-45.916145
480,-45.916145
481,-45.916145
482,-45.916145
483,-45.91605
484,-45.91605
485,-45.91605
486,-45.91605
487,-45.915955
488,-45.915955
489,-45.915955
490,-45.91586
491,-45.91586
492,-45.91576
493,-45.91576
494,-45.91576
495,-45.91566
496,-45.91566
497,-45.915565
498,-45.915565
499,-45.915474
500,0.1835792
501,0.2658248
502,0.4952129
503,0.849048
504,1.3095464
505,1.8611988
506,2.4907732
507,3.1870732
508,3.939352
509,4.7381334
510,5.5733576
511,6.434341
512,7.3115788
513,8.194205
514,9.071704
515,9.933982
516,10.771817
517,11.576381
518,12.341134
519,13.06084
520,13.731715
521,14.3515215
522,14.92036
523,15.438806
524,15.90887
525,16.333298
526,16.715485
527,17.05906
528,17.367723
529,17.64519
530,17.89473
531,18.119734
532,18.322783
533,18.506462
534,18.672728
535,18.823116
536,18.959085
537,19.081537
538,19.191267
539,19.288843
540,19.37472
541,19.449251
542,19.51277
543,19.565582
544,19.608036
545,19.64051
546,19.663448
547,19.677345
548,19.68276
549,19.680313
550,19.670662
551,19.654516
552,19.632614
553,19.605654
554,19.57441
555,19.539598
556,19.501898
557,19.462006
558,19.42044
559,19.377838
560,19.334696
561,19.291409
562,19.248457
563,19.20612
564,19.16468
565,19.124353
566,19.085438
567,19.047897
568,19.012
569,18.977757
570,18.945148
571,18.914305
572,18.88521
573,18.857784
574,18.83204
575,18.807934
576,18.785398
577,18.764359
578,18.744806
579,18.72667
580,18.70985
581,18.694283
582,18.67994
583,18.666733
584,18.654593
585,18.643438
586,18.633244
587,18.62399
588,18.615507
589,18.607866
590,18.600958
591,18.594725
592,18.589188
593,18.584244
594,18.57984
595,18.57601
596,18.572695
597,18.569853
598,18.567469
599,18.565496
600,18.563932
601,18.562773
602,18.561928
603,18.56144
604,18.56126
605,18.561348
606,18.56175
607,18.562374
608,18.563265
609,18.564425
610,18.565765
611,18.567287
612,18.569044
613,18.57098
614,18.573057
615,18.575323
616,18.577692
617,18.580248
618,18.58291
619,18.585672
620,18.588537
621,18.591507
622,18.594582
623,18.597765
624,18.600958
625,18.604263
626,18.60763
627,18.61101
628,18.61445
629,18.617954
630,18.621475
631,18.62501
632,18.628557
633,18.63212
634,18.635698
635,18.639288
636,18.642843
637,18.646412
638,18.649996
639,18.65354
640,18.657053
641,18.660572
642,18.664
643,18.667444
644,18.670847
645,18.67421
646,18.677528
647,18.680864
648,18.68405
649,18.687243
650,18.690395
651,18.693506
652,18.696522
653,18.699486
654,18.702408
655,18.705284
656,18.708118
657,18.710848
658,18.713533
659,18.716171
660,18.718708
661,18.721199
662,18.723639
663,18.726028
664,18.728369
665,18.73061
666,18.732796
667,18.734934
668,18.73697
669,18.739006
670,18.740936
671,18.742819
672,18.744648
673,18.746372
674,18.748095
675,18.749771
676,18.751333
677,18.752853
678,18.754366
679,18.755775
680,18.757133
681,18.758432
682,18.759735
683,18.760935
684,18.76213
685,18.763218
686,18.764307
687,18.76534
688,18.766321
689,18.767252
690,18.76812
691,18.768995
692,18.769815
693,18.770578
694,18.771288
695,18.772005
696,18.77266
697,18.77326
698,18.773863
699,18.77441
700,18.774958
701,18.77545
702,18.77589
703,18.776329
704,18.77677
705,18.777098
706,18.777481
707,18.77781
708,18.778141
709,18.778416
710,18.778633
711,18.778906
712,18.779127
713,18.779291
714,18.779512
715,18.779676
716,18.779785
717,18.779951
718,18.780064
719,18.78017
720,18.780226
721,18.780336
722,18.780392
723,18.780392
724,18.780445
725,18.780499
726,18.780499
727,18.780499
728,18.780499
729,18.780499
730,18.780445
731,18.780445
732,18.780392
733,18.780336
734,18.78028
735,18.780226
736,18.78017
737,18.780113
738,18.780064
739,18.780005
740,18.779896
741,18.77984
742,18.77973
743,18.779676
744,18.779568
745,18.779455
746,18.779398
747,18.779291
748,18.779182
749,18.779072
750,18.823124
751,18.823017
752,18.82285
753,18.82274
754,18.822577
755,18.822407
756,18.822245
757,18.822079
758,18.821861
759,18.821697
760,18.821531
761,18.821314
762,18.82109
763,18.82093
764,18.82071
765,18.820543
766,18.820326
767,18.820162
768,18.81994
769,18.819775
770,18.819616
771,18.819391
772,18.819227
773,18.819061
774,18.818842
775,18.81868
776,18.818514
777,18.818352
778,18.818184
779,18.818022
780,18.817858
781,18.817745
782,18.81758
783,18.817417
784,18.817308
785,18.817144
786,18.817034
787,18.81687
788,18.81676
789,18.81665
790,18.816486
791,18.816378
792,18.816265
793,18.816158
794,18.816048
795,18.815937
796,18.81583
797,18.815775
798,18.815666
799,18.815554
800,18.8155
801,18.815393
802,18.815338
803,18.815228
804,18.815176
805,18.815065
