,0
133,1.4304198
134,1.4305128
135,1.4306046
136,1.430698
137,1.4307917
138,1.4308778
139,1.4309729
140,1.4310583
141,1.4311527
142,1.431239
143,1.4313282
144,1.431414
145,1.4314951
146,1.4315771
147,1.4316655
148,1.4317399
149,1.4318222
150,1.431897
151,1.4319776
152,1.4320468
153,1.4321233
154,1.4321936
155,1.4322654
156,1.4323345
157,1.4324046
158,1.4324692
159,1.432535
160,1.4325968
161,1.4326562
162,1.4327158
163,1.432773
164,1.4328295
165,1.4328827
166,1.432938
167,1.4329895
168,1.4330345
169,1.4330815
170,1.433128
171,1.4331743
172,1.4332207
173,1.4332632
174,1.4333013
175,1.4333438
176,1.4333798
177,1.4334143
178,1.4334506
179,1.4334842
180,1.4335192
181,1.4335493
182,1.4335774
183,1.4336072
184,1.4336361
185,1.433659
186,1.4336888
187,1.4337107
188,1.4337343
189,1.4337536
190,1.4337772
191,1.4338008
192,1.4338177
193,1.4338354
194,1.4338504
195,1.4338688
196,1.4338831
197,1.4339002
198,1.4339114
199,1.4339224
200,1.4339398
201,1.4339503
202,1.4339567
203,1.4339691
204,1.4339803
205,1.4339875
206,1.4339975
207,1.4340042
208,1.4340101
209,1.4340154
210,1.4340228
211,1.4340287
212,1.4340333
213,1.4340402
214,1.4340452
215,1.4340452
216,1.4340502
217,1.4340559
218,1.4340559
219,1.4340559
220,1.4340624
221,1.4340624
222,1.4340624
223,1.434069
224,1.434069
225,1.434069
226,1.434069
227,1.434069
228,1.434069
229,1.434069
230,1.434069
231,1.434069
232,1.4340624
233,1.4340624
234,1.4340624
235,1.4340624
236,1.4340624
237,1.4340559
238,1.4340559
239,1.4340559
240,1.4340502
241,1.4340502
242,1.4340502
243,1.4340452
244,1.4340452
245,1.4340452
246,1.4340402
247,1.4340402
248,1.4340402
249,1.4340333
250,-5.578199
251,-5.5779867
252,-5.5773687
253,-5.5763426
254,-5.574877
255,-5.5729275
256,-5.5704536
257,-5.567416
258,-5.563781
259,-5.5595183
260,-5.554625
261,-5.549081
262,-5.542892
263,-5.5360622
264,-5.5286126
265,-5.520558
266,-5.5119214
267,-5.502735
268,-5.493027
269,-5.482829
270,-5.472183
271,-5.461123
272,-5.4496827
273,-5.437907
274,-5.4258304
275,-5.413491
276,-5.4009275
277,-5.388175
278,-5.375277
279,-5.3622565
280,-5.349159
281,-5.336014
282,-5.3228493
283,-5.30969
284,-5.2965755
285,-5.283529
286,-5.2705684
287,-5.257725
288,-5.245013
289,-5.232455
290,-5.220064
291,-5.2078705
292,-5.195876
293,-5.1840973
294,-5.1725574
295,-5.1612444
296,-5.150186
297,-5.139387
298,-5.1288495
299,-5.118585
300,-5.108598
301,-5.0988903
302,-5.08946
303,-5.0803084
304,-5.0714455
305,-5.0628657
306,-5.054574
307,-5.0465574
308,-5.038829
309,-5.031383
310,-5.0242085
311,-5.017309
312,-5.0106745
313,-5.004312
314,-4.998206
315,-4.992358
316,-4.9867687
317,-4.9814234
318,-4.9763165
319,-4.971448
320,-4.966809
321,-4.9624004
322,-4.958208
323,-4.9542336
324,-4.950464
325,-4.9468923
326,-4.9435225
327,-4.940344
328,-4.9373484
329,-4.9345345
330,-4.931896
331,-4.9294124
332,-4.9271064
333,-4.9249463
334,-4.922932
335,-4.92107
336,-4.9193416
337,-4.9177485
338,-4.9162936
339,-4.9149494
340,-4.9137254
341,-4.9126225
342,-4.9116216
343,-4.9107265
344,-4.90993
345,-4.9092283
346,-4.908612
347,-4.908088
348,-4.9076376
349,-4.9072747
350,-4.906985
351,-4.9067593
352,-4.9065995
353,-4.9065075
354,-4.90647
355,-4.906497
356,-4.9065633
357,-4.9066854
358,-4.9068527
359,-4.9070683
360,-4.9073224
361,-4.9076104
362,-4.907939
363,-4.9082947
364,-4.9086776
365,-4.909091
366,-4.9095283
367,-4.909996
368,-4.910483
369,-4.910986
370,-4.91151
371,-4.912043
372,-4.912595
373,-4.9131536
374,-4.913735
375,-4.914314
376,-4.9149
377,-4.9154987
378,-4.9161057
379,-4.916712
380,-4.917319
