0.0,-5.356252063672941
0.02,-5.353710165033802
0.04,-5.346665387398092
0.06,-5.335843708520945
0.08,-5.321859259813612
0.1,-5.3052312801814585
0.12,-5.286406703839588
0.14,-5.265759863474191
0.16,-5.243607618129096
0.18,-5.220230857405951
0.2,-5.195860742270277
0.22,-5.17070153374174
0.24,-5.144925950540983
0.26,-5.1186796718395
0.28,-5.092104238642807
0.3,-5.065300232988199
0.32,-5.038368565864649
0.34,-5.0113920414304856
0.36,-4.984449120233854
0.38,-4.957604664187345
0.4,-4.930914497525457
0.42,-4.904420741982678
0.44,-4.878174895647344
0.46,-4.852205447326872
0.48,-4.826587299544206
0.5,-4.801274977995308
0.52,-4.776362085838446
0.54,-4.751803145305341
0.56,-4.72769194888005
0.58,-4.703983006939516
0.6,-4.680770284435772
0.62,-4.657961708361805
0.64,-4.635651312931651
0.66,-4.613793477070674
0.68,-4.5924357348036065
0.7,-4.571532356339703
0.72,-4.551177575494877
0.74,-4.531278909777801
0.76,-4.511930639934426
0.78,-4.493040129464076
0.8,-4.474654908569532
0.82,-4.456775758133726
0.84,-4.439356596618313
0.86,-4.42249180515595
0.88,-4.406088395483076
0.9,-4.390193884525694
0.92,-4.374762013434759
0.94,-4.359840292385905
0.96,-4.345382380648463
0.98,-4.33138881355033
1.0,-4.317860106613306
1.02,-4.304796755785295
1.04,-4.292152224529206
1.06,-4.279973954792721
1.08,-4.268262386897439
1.1,-4.256923833380246
1.12,-4.246052755738619
1.14,-4.235555383202652
1.16,-4.22552619830359
1.18,-4.215824249327998
1.2,-4.2065440041730575
1.22,-4.197685757282304
1.24,-4.189155522279462
1.26,-4.1809535090432774
1.28,-4.173174222161004
1.3,-4.1657235850987275
1.32,-4.158554611062405
1.34,-4.1517618021265275
1.36,-4.145298162703485
1.38,-4.139116658504862
1.4,-4.133264614756431
1.42,-4.127694968745531
1.44,-4.122407835232464
1.46,-4.117403322924492
1.48,-4.112634313929013
1.5,-4.108148115444384
1.52,-4.103944819188958
1.54,-4.099930041165027
1.56,-4.096198314439387
1.58,-4.092655228784061
1.6,-4.089348079162621
1.62,-4.086229671214734
1.64,-4.083347300761977
1.66,-4.080653759881522
1.68,-4.078149084937741
1.7,-4.075833309709948
1.72,-4.073659200975624
1.74,-4.071674047398653
1.76,-4.0698306069739205
1.78,-4.068176168904495
1.8,-4.06666348316501
1.82,-4.0652925649903375
1.84,-4.064016152974019
1.86,-4.062928808678384
1.88,-4.061935991676643
1.9,-4.061037708623534
1.92,-4.060281244964876
1.94,-4.0596193281866375
1.96,-4.059099243466356
1.98,-4.058626433638255
2.0,-4.058248181979415
2.02,-4.057964491020936
2.04,-4.0577753626609
2.06,-4.057680798164579
2.08,-4.057633515837346
2.1,-4.057633515837346
2.12,-4.057728080439097
2.14,-4.057869926946354
2.16,-4.058106336737419
2.18,-4.058342745210471
2.2,-4.058673714858345
2.22,-4.059051962720833
2.24,-4.059430207208475
2.26,-4.059903008071705
2.28,-4.060375803660711
2.3,-4.0608958727162054
2.32,-4.061415935388437
2.34,-4.062030546679463
2.36,-4.062597872263705
2.38,-4.063259742506902
2.4,-4.063874327040807
2.42,-4.0645361773307
2.44,-4.065245291157641
2.46,-4.065954393103054
2.48,-4.06666348316501
2.5,-4.0673725613415845
2.52,-4.068128898294093
2.54,-4.068885221719147
2.56,-4.069594262642379
2.58,-4.070350559851338
2.6,-4.071154110806207
2.62,-4.071910380098069
2.64,-4.072666635850792
2.66,-4.073422878062039
2.68,-4.074179106729473
2.7,-4.07493532185076
2.72,-4.075691523423564
2.74,-4.076447711445549
2.76,-4.07720388591438
2.78,-4.077912787167818
2.8,-4.0786689353707715
2.82,-4.07937781199584
2.84,-4.080086676701009
2.86,-4.0807955294843525
2.88,-4.081504370343951
2.9,-4.082165944386677
2.92,-4.082874762188248
2.94,-4.083536314706795
2.96,-4.084197856831961
2.98,-4.084812136640501
3.0,-4.085473658716875
3.02,-4.086087919905983
3.04,-4.0867021721282555
3.06,-4.087269166219771
3.08,-4.087883401194613
3.1,-4.088450379363291
3.12,-4.089017349887491
3.14,-4.089537066151705
3.16,-4.090056775990852
3.18,-4.090576479404173
3.2,-4.091096176390912
3.22,-4.091568622619613
3.24,-4.092041063535896
3.26,-4.09251349913919
3.28,-4.092985929428928
3.3,-4.09341111214613
3.32,-4.093836290558476
3.34,-4.094261464665552
3.36,-4.094639393590539
3.38,-4.095064559564307
3.4,-4.095442481259029
3.42,-4.095773159950453
3.44,-4.09615107526444
3.46,-4.096481748372272
3.48,-4.096812418874122
3.5,-4.097143086769794
3.52,-4.097426514320205
3.54,-4.097757177375316
3.56,-4.098040600776385
3.58,-4.098276785480892
3.6,-4.098560205370531
3.62,-4.098796387148674
3.64,-4.099032567596538
3.66,-4.099268746714053
3.68,-4.0995049245011455
3.7,-4.099741100957748
3.72,-4.099930041165027
3.74,-4.100118980520708
3.76,-4.100307919024758
3.78,-4.100496856677139
3.8,-4.1006385593574946
3.82,-4.100827495519367
3.84,-4.100969197081798
3.86,-4.1011108981650946
3.88,-4.10125259876924
3.9,-4.10139429889422
3.92,-4.101535998540019
3.94,-4.101630464704331
3.96,-4.101724930655662
3.98,-4.101866629183311
4.0,-4.10196109460217
4.02,-4.102055559808033
4.04,-4.102150024800894
4.06,-4.102197257217448
4.08,-4.102291721890798
4.1,-4.102386186351136
4.12,-4.102433418501424
4.14,-4.102480650598457
4.16,-4.102575114632756
4.18,-4.102622346570021
4.2,-4.102669578454028
4.22,-4.102716810284778
4.24,-4.10276404206227
4.26,-4.10276404206227
4.28,-4.102811273786503
4.3,-4.102858505457476
4.32,-4.102858505457476
4.34,-4.102905737075189
4.36,-4.102905737075189
4.38,-4.102952968639642
4.4,-4.102952968639642
4.42,-4.102952968639642
4.44,-4.103000200150834
4.46,-4.103000200150834
