time,set point,output,process,set point test,output test,process test,
0,1,5.6086,0,1,5.6086,0
0.02,1,5.9421,0.0019948,1,5.9421,0.0019948
0.04,1,6.2544,0.0075223,1,6.2544,0.0075223
0.06,1,6.5476,0.016011,1,6.5476,0.016011
0.08,1,6.8233,0.026976,1,6.8233,0.026976
0.1,1,7.0832,0.040006,1,7.0832,0.040006
0.12,1,7.3284,0.054752,1,7.3284,0.054752
0.14,1,7.5602,0.070915,1,7.5602,0.070915
0.16,1,7.7794,0.088243,1,7.7794,0.088243
0.18,1,7.987,0.10652,1,7.987,0.10652
0.2,1,8.1836,0.12555,1,8.1836,0.12555
0.22,1,8.3699,0.14519,1,8.3699,0.14519
0.24,1,8.5465,0.16529,1,8.5465,0.16529
0.26,1,8.7139,0.18574,1,8.7139,0.18574
0.28,1,8.8725,0.20644,1,8.8725,0.20644
0.3,1,9.0229,0.22729,1,9.0229,0.22729
0.32,1,9.1654,0.24823,1,9.1654,0.24823
0.34,1,9.3002,0.26918,1,9.3002,0.26918
0.36,1,9.4279,0.29009,1,9.4279,0.29009
0.38,1,9.5486,0.31091,1,9.5486,0.31091
0.4,1,9.6626,0.33159,1,9.6626,0.33159
0.42,1,9.7703,0.3521,1,9.7703,0.3521
0.44,1,9.8718,0.37241,1,9.8718,0.37241
0.46,1,9.9675,0.39248,1,9.9675,0.39248
0.48,1,10.057,0.41229,1,10.057,0.41229
0.5,1,10.142,0.43182,1,10.142,0.43182
0.52,1,10.221,0.45105,1,10.221,0.45105
0.54,1,10.296,0.46997,1,10.296,0.46997
0.56,1,10.365,0.48855,1,10.365,0.48855
0.58,1,10.43,0.50679,1,10.43,0.50679
0.6,1,10.49,0.52467,1,10.49,0.52467
0.62,1,10.546,0.54219,1,10.546,0.54219
0.64,1,10.598,0.55934,1,10.598,0.55934
0.66,1,10.646,0.57612,1,10.646,0.57612
0.68,1,10.691,0.59251,1,10.691,0.59251
0.7,1,10.731,0.60852,1,10.731,0.60852
0.72,1,10.768,0.62415,1,10.768,0.62415
0.74,1,10.802,0.63938,1,10.802,0.63938
0.76,1,10.833,0.65422,1,10.833,0.65422
0.78,1,10.86,0.66868,1,10.86,0.66868
0.8,1,10.885,0.68274,1,10.885,0.68274
0.82,1,10.907,0.69641,1,10.907,0.69641
0.84,1,10.926,0.7097,1,10.926,0.7097
0.86,1,10.943,0.7226,1,10.943,0.7226
0.88,1,10.958,0.73512,1,10.958,0.73512
0.9,1,10.97,0.74726,1,10.97,0.74726
0.92,1,10.98,0.75903,1,10.98,0.75903
0.94,1,10.988,0.77042,1,10.988,0.77042
0.96,1,10.994,0.78145,1,10.994,0.78145
0.98,1,10.998,0.79211,1,10.998,0.79211
1,1,11,0.80242,1,11,0.80242
1.02,1,11.001,0.81237,1,11.001,0.81237
1.04,1,11.001,0.82198,1,11.001,0.82198
1.06,1,10.998,0.83124,1,10.998,0.83124
1.08,1,10.995,0.84018,1,10.995,0.84018
1.1,1,10.99,0.84878,1,10.99,0.84878
1.12,1,10.984,0.85706,1,10.984,0.85706
1.14,1,10.977,0.86502,1,10.977,0.86502
1.16,1,10.969,0.87267,1,10.969,0.87267
1.18,1,10.96,0.88001,1,10.96,0.88001
1.2,1,10.949,0.88706,1,10.949,0.88706
1.22,1,10.939,0.89382,1,10.939,0.89382
1.24,1,10.927,0.9003,1,10.927,0.9003
1.26,1,10.915,0.9065,1,10.915,0.9065
1.28,1,10.902,0.91243,1,10.902,0.91243
1.3,1,10.888,0.91809,1,10.888,0.91809
1.32,1,10.874,0.9235,1,10.874,0.9235
1.34,1,10.859,0.92866,1,10.859,0.92866
1.36,1,10.844,0.93357,1,10.844,0.93357
1.38,1,10.829,0.93825,1,10.829,0.93825
1.4,1,10.813,0.9427,1,10.813,0.9427
1.42,1,10.797,0.94692,1,10.797,0.94692
1.44,1,10.781,0.95093,1,10.781,0.95093
1.46,1,10.764,0.95473,1,10.764,0.95473
1.48,1,10.748,0.95833,1,10.748,0.95833
1.5,1,10.731,0.96172,1,10.731,0.96172
1.52,1,10.714,0.96493,1,10.714,0.96493
1.54,1,10.697,0.96796,1,10.697,0.96796
1.56,1,10.68,0.9708,1,10.68,0.9708
1.58,1,10.663,0.97348,1,10.663,0.97348
1.6,1,10.646,0.97598,1,10.646,0.97598
1.62,1,10.629,0.97833,1,10.629,0.97833
1.64,1,10.612,0.98052,1,10.612,0.98052
1.66,1,10.595,0.98257,1,10.595,0.98257
1.68,1,10.578,0.98447,1,10.578,0.98447
1.7,1,10.562,0.98623,1,10.562,0.98623
1.72,1,10.545,0.98786,1,10.545,0.98786
1.74,1,10.529,0.98936,1,10.529,0.98936
1.76,1,10.512,0.99075,1,10.512,0.99075
1.78,1,10.496,0.99201,1,10.496,0.99201
1.8,1,10.481,0.99316,1,10.481,0.99316
1.82,1,10.465,0.99421,1,10.465,0.99421
1.84,1,10.45,0.99515,1,10.45,0.99515
1.86,1,10.435,0.996,1,10.435,0.996
1.88,1,10.42,0.99675,1,10.42,0.99675
1.9,1,10.405,0.99741,1,10.405,0.99741
1.92,1,10.391,0.99798,1,10.391,0.99798
1.94,1,10.376,0.99848,1,10.376,0.99848
1.96,1,10.363,0.9989,1,10.363,0.9989
1.98,1,10.349,0.99924,1,10.349,0.99924
2,1,10.336,0.99952,1,10.336,0.99952
2.02,1,10.323,0.99973,1,10.323,0.99973
2.04,1,10.31,0.99988,1,10.31,0.99988
2.06,1,10.298,0.99997,1,10.298,0.99997
2.08,1,10.285,1,1,10.285,1
2.1,1,10.274,0.99998,1,10.274,0.99998
2.12,1,10.262,0.99991,1,10.262,0.99991
2.14,1,10.251,0.9998,1,10.251,0.9998
2.16,1,10.24,0.99964,1,10.24,0.99964
2.18,1,10.229,0.99944,1,10.229,0.99944
2.2,1,10.219,0.9992,1,10.219,0.9992
2.22,1,10.209,0.99893,1,10.209,0.99893
2.24,1,10.199,0.99862,1,10.199,0.99862
2.26,1,10.189,0.99829,1,10.189,0.99829
