time,set point,output,process,set point test,output test,process test
0,"-0,57087","-15,762",0,"0,025909","0,72401",0
"0,02","-0,57087","-16,7","-0,0011256","0,025909","0,76706","5,114E-05"
"0,04","-0,57087","-17,578","-0,0042448","0,025909","0,80738","0,00019285"
"0,06","-0,57087","-18,401","-0,0090349","0,025909","0,84522","0,00041047"
"0,08","-0,57087","-19,176","-0,015222","0,025909","0,88082","0,00069158"
"0,1","-0,57087","-19,907","-0,022575","0,025909","0,91436","0,0010256"
"0,12","-0,57087","-20,596","-0,030896","0,025909","0,94602","0,0014037"
"0,14","-0,57087","-21,247","-0,040017","0,025909","0,97594","0,0018181"
"0,16","-0,57087","-21,863","-0,049795","0,025909","1,0042","0,0022623"
"0,18","-0,57087","-22,447","-0,060107","0,025909","1,031","0,0027308"
"0,2","-0,57087","-22,999","-0,070849","0,025909","1,0564","0,0032188"
"0,22","-0,57087","-23,523","-0,08193","0,025909","1,0805","0,0037222"
"0,24","-0,57087","-24,019","-0,093274","0,025909","1,1033","0,0042376"
"0,26","-0,57087","-24,49","-0,10481","0,025909","1,1249","0,0047619"
"0,28","-0,57087","-24,935","-0,11649","0,025909","1,1454","0,0052924"
"0,3","-0,57087","-25,358","-0,12826","0,025909","1,1648","0,0058271"
"0,32","-0,57087","-25,758","-0,14007","0,025909","1,1831","0,0063638"
"0,34","-0,57087","-26,137","-0,1519","0,025909","1,2006","0,0069009"
"0,36","-0,57087","-26,496","-0,1637","0,025909","1,217","0,007437"
"0,38","-0,57087","-26,835","-0,17544","0,025909","1,2326","0,0079707"
"0,4","-0,57087","-27,156","-0,18712","0,025909","1,2473","0,008501"
"0,42","-0,57087","-27,458","-0,19869","0,025909","1,2612","0,0090269"
"0,44","-0,57087","-27,744","-0,21015","0,025909","1,2743","0,0095475"
"0,46","-0,57087","-28,013","-0,22148","0,025909","1,2867","0,010062"
"0,48","-0,57087","-28,266","-0,23266","0,025909","1,2983","0,01057"
"0,5","-0,57087","-28,503","-0,24368","0,025909","1,3092","0,011071"
"0,52","-0,57087","-28,726","-0,25453","0,025909","1,3195","0,011564"
"0,54","-0,57087","-28,935","-0,2652","0,025909","1,3291","0,012049"
"0,56","-0,57087","-29,13","-0,27569","0,025909","1,338","0,012525"
"0,58","-0,57087","-29,312","-0,28598","0,025909","1,3464","0,012992"
"0,6","-0,57087","-29,482","-0,29607","0,025909","1,3542","0,013451"
"0,62","-0,57087","-29,639","-0,30596","0,025909","1,3614","0,0139"
"0,64","-0,57087","-29,785","-0,31564","0,025909","1,3681","0,01434"
"0,66","-0,57087","-29,92","-0,3251","0,025909","1,3743","0,01477"
"0,68","-0,57087","-30,045","-0,33435","0,025909","1,38","0,01519"
"0,7","-0,57087","-30,159","-0,34339","0,025909","1,3853","0,015601"
"0,72","-0,57087","-30,263","-0,3522","0,025909","1,3901","0,016001"
"0,74","-0,57087","-30,358","-0,3608","0,025909","1,3944","0,016392"
"0,76","-0,57087","-30,445","-0,36918","0,025909","1,3984","0,016772"
"0,78","-0,57087","-30,522","-0,37733","0,025909","1,402","0,017143"
"0,8","-0,57087","-30,592","-0,38527","0,025909","1,4052","0,017503"
"0,82","-0,57087","-30,653","-0,39298","0,025909","1,408","0,017854"
"0,84","-0,57087","-30,708","-0,40048","0,025909","1,4105","0,018195"
"0,86","-0,57087","-30,755","-0,40776","0,025909","1,4127","0,018525"
"0,88","-0,57087","-30,796","-0,41483","0,025909","1,4145","0,018846"
"0,9","-0,57087","-30,83","-0,42168","0,025909","1,4161","0,019158"
"0,92","-0,57087","-30,858","-0,42831","0,025909","1,4174","0,019459"
"0,94","-0,57087","-30,88","-0,43474","0,025909","1,4184","0,019751"
"0,96","-0,57087","-30,897","-0,44097","0,025909","1,4192","0,020034"
"0,98","-0,57087","-30,909","-0,44698","0,025909","1,4197","0,020307"
1,"-0,57087","-30,916","-0,4528","0,025909","1,42","0,020572"
"1,02","-0,57087","-30,918","-0,45842","0,025909","1,4201","0,020827"
"1,04","-0,57087","-30,916","-0,46384","0,025909","1,42","0,021073"
"1,06","-0,57087","-30,91","-0,46907","0,025909","1,4198","0,021311"
"1,08","-0,57087","-30,9","-0,47411","0,025909","1,4193","0,02154"
"1,1","-0,57087","-30,886","-0,47896","0,025909","1,4187","0,02176"
"1,12","-0,57087","-30,869","-0,48363","0,025909","1,4179","0,021972"
"1,14","-0,57087","-30,849","-0,48812","0,025909","1,417","0,022176"
"1,16","-0,57087","-30,826","-0,49244","0,025909","1,4159","0,022373"
"1,18","-0,57087","-30,801","-0,49659","0,025909","1,4148","0,022561"
"1,2","-0,57087","-30,772","-0,50057","0,025909","1,4135","0,022742"
"1,22","-0,57087","-30,742","-0,50438","0,025909","1,4121","0,022915"
"1,24","-0,57087","-30,709","-0,50803","0,025909","1,4106","0,023081"
"1,26","-0,57087","-30,675","-0,51153","0,025909","1,409","0,02324"
"1,28","-0,57087","-30,638","-0,51488","0,025909","1,4073","0,023392"
"1,3","-0,57087","-30,6","-0,51807","0,025909","1,4055","0,023537"
"1,32","-0,57087","-30,56","-0,52112","0,025909","1,4037","0,023676"
"1,34","-0,57087","-30,519","-0,52404","0,025909","1,4018","0,023808"
"1,36","-0,57087","-30,477","-0,52681","0,025909","1,3999","0,023934"
"1,38","-0,57087","-30,434","-0,52945","0,025909","1,3979","0,024054"
"1,4","-0,57087","-30,39","-0,53196","0,025909","1,3959","0,024168"
"1,42","-0,57087","-30,345","-0,53434","0,025909","1,3938","0,024276"
"1,44","-0,57087","-30,299","-0,53661","0,025909","1,3917","0,024379"
"1,46","-0,57087","-30,252","-0,53875","0,025909","1,3896","0,024476"
"1,48","-0,57087","-30,206","-0,54078","0,025909","1,3874","0,024569"
"1,5","-0,57087","-30,158","-0,5427","0,025909","1,3852","0,024656"
"1,52","-0,57087","-30,111","-0,54451","0,025909","1,3831","0,024738"
"1,54","-0,57087","-30,063","-0,54621","0,025909","1,3809","0,024815"
"1,56","-0,57087","-30,015","-0,54782","0,025909","1,3787","0,024888"
"1,58","-0,57087","-29,967","-0,54933","0,025909","1,3765","0,024957"
"1,6","-0,57087","-29,919","-0,55074","0,025909","1,3743","0,025021"
"1,62","-0,57087","-29,871","-0,55207","0,025909","1,3721","0,025081"
"1,64","-0,57087","-29,824","-0,5533","0,025909","1,3699","0,025138"
"1,66","-0,57087","-29,776","-0,55446","0,025909","1,3677","0,02519"
"1,68","-0,57087","-29,729","-0,55553","0,025909","1,3655","0,025239"
"1,7","-0,57087","-29,682","-0,55652","0,025909","1,3634","0,025284"
"1,72","-0,57087","-29,636","-0,55744","0,025909","1,3613","0,025326"
"1,74","-0,57087","-29,59","-0,55829","0,025909","1,3591","0,025364"
"1,76","-0,57087","-29,544","-0,55907","0,025909","1,3571","0,0254"
"1,78","-0,57087","-29,499","-0,55979","0,025909","1,355","0,025432"
"1,8","-0,57087","-29,455","-0,56044","0,025909","1,3529","0,025462"
"1,82","-0,57087","-29,411","-0,56103","0,025909","1,3509","0,025488"
"1,84","-0,57087","-29,368","-0,56156","0,025909","1,3489","0,025513"
"1,86","-0,57087","-29,325","-0,56203","0,025909","1,347","0,025534"
"1,88","-0,57087","-29,284","-0,56246","0,025909","1,3451","0,025554"
"1,9","-0,57087","-29,242","-0,56283","0,025909","1,3432","0,025571"
"1,92","-0,57087","-29,202","-0,56316","0,025909","1,3413","0,025585"
"1,94","-0,57087","-29,162","-0,56344","0,025909","1,3395","0,025598"
"1,96","-0,57087","-29,123","-0,56367","0,025909","1,3377","0,025609"
"1,98","-0,57087","-29,085","-0,56387","0,025909","1,336","0,025618"
2,"-0,57087","-29,048","-0,56402","0,025909","1,3342","0,025625"
"2,02","-0,57087","-29,011","-0,56414","0,025909","1,3326","0,02563"
"2,04","-0,57087","-28,975","-0,56423","0,025909","1,3309","0,025634"
"2,06","-0,57087","-28,94","-0,56428","0,025909","1,3293","0,025636"
"2,08","-0,57087","-28,906","-0,56429","0,025909","1,3277","0,025637"
"2,1","-0,57087","-28,873","-0,56428","0,025909","1,3262","0,025636"
"2,12","-0,57087","-28,84","-0,56425","0,025909","1,3247","0,025635"
"2,14","-0,57087","-28,809","-0,56418","0,025909","1,3233","0,025632"
"2,16","-0,57087","-28,778","-0,56409","0,025909","1,3218","0,025628"
"2,18","-0,57087","-28,748","-0,56398","0,025909","1,3205","0,025623"
"2,2","-0,57087","-28,719","-0,56384","0,025909","1,3191","0,025617"
"2,22","-0,57087","-28,69","-0,56369","0,025909","1,3178","0,02561"
"2,24","-0,57087","-28,663","-0,56352","0,025909","1,3165","0,025602"
"2,26","-0,57087","-28,636","-0,56333","0,025909","1,3153","0,025593"
"2,28","-0,57087","-28,61","-0,56312","0,025909","1,3141","0,025584"
"2,3","-0,57087","-28,585","-0,5629","0,025909","1,313","0,025574"
"2,32","-0,57087","-28,56","-0,56267","0,025909","1,3118","0,025563"
"2,34","-0,57087","-28,537","-0,56242","0,025909","1,3108","0,025552"
"2,36","-0,57087","-28,514","-0,56216","0,025909","1,3097","0,02554"
"2,38","-0,57087","-28,492","-0,5619","0,025909","1,3087","0,025528"
"2,4","-0,57087","-28,47","-0,56162","0,025909","1,3077","0,025515"
"2,42","-0,57087","-28,45","-0,56133","0,025909","1,3068","0,025502"
"2,44","-0,57087","-28,43","-0,56104","0,025909","1,3059","0,025489"
"2,46","-0,57087","-28,411","-0,56074","0,025909","1,305","0,025475"
"2,48","-0,57087","-28,392","-0,56043","0,025909","1,3041","0,025462"
"2,5","-0,57087","-28,374","-0,56012","0,025909","1,3033","0,025447"
"2,52","-0,57087","-28,357","-0,55981","0,025909","1,3025","0,025433"
"2,54","-0,57087","-28,341","-0,55949","0,025909","1,3018","0,025419"
"2,56","-0,57087","-28,325","-0,55917","0,025909","1,301","0,025404"
"2,58","-0,57087","-28,31","-0,55885","0,025909","1,3003","0,02539"
"2,6","-0,57087","-28,295","-0,55852","0,025909","1,2997","0,025375"
"2,62","-0,57087","-28,281","-0,5582","0,025909","1,299","0,02536"
"2,64","-0,57087","-28,268","-0,55787","0,025909","1,2984","0,025345"
"2,66","-0,57087","-28,255","-0,55755","0,025909","1,2978","0,02533"
"2,68","-0,57087","-28,243","-0,55722","0,025909","1,2973","0,025316"
"2,7","-0,57087","-28,231","-0,5569","0,025909","1,2967","0,025301"
"2,72","-0,57087","-28,22","-0,55658","0,025909","1,2962","0,025286"
"2,74","-0,57087","-28,209","-0,55626","0,025909","1,2957","0,025272"
"2,76","-0,57087","-28,199","-0,55594","0,025909","1,2952","0,025257"
"2,78","-0,57087","-28,189","-0,55562","0,025909","1,2948","0,025243"
"2,8","-0,57087","-28,18","-0,55531","0,025909","1,2944","0,025229"
"2,82","-0,57087","-28,171","-0,555","0,025909","1,294","0,025215"
"2,84","-0,57087","-28,163","-0,55469","0,025909","1,2936","0,025201"
"2,86","-0,57087","-28,155","-0,55439","0,025909","1,2932","0,025187"
"2,88","-0,57087","-28,148","-0,55409","0,025909","1,2929","0,025174"
"2,9","-0,57087","-28,141","-0,5538","0,025909","1,2926","0,02516"
"2,92","-0,57087","-28,134","-0,55351","0,025909","1,2923","0,025147"
"2,94","-0,57087","-28,128","-0,55323","0,025909","1,292","0,025134"
"2,96","-0,57087","-28,122","-0,55295","0,025909","1,2917","0,025121"
"2,98","-0,57087","-28,117","-0,55267","0,025909","1,2915","0,025109"
3,"-0,57087","-28,111","-0,5524","0,025909","1,2912","0,025097"
"3,02","-0,57087","-28,107","-0,55214","0,025909","1,291","0,025085"
"3,04","-0,57087","-28,102","-0,55188","0,025909","1,2908","0,025073"
"3,06","-0,57087","-28,098","-0,55162","0,025909","1,2906","0,025061"
"3,08","-0,57087","-28,094","-0,55137","0,025909","1,2904","0,02505"
"3,1","-0,57087","-28,09","-0,55113","0,025909","1,2903","0,025039"
"3,12","-0,57087","-28,087","-0,55089","0,025909","1,2901","0,025028"
"3,14","-0,57087","-28,084","-0,55066","0,025909","1,29","0,025017"
"3,16","-0,57087","-28,081","-0,55043","0,025909","1,2898","0,025007"
"3,18","-0,57087","-28,078","-0,55021","0,025909","1,2897","0,024997"
"3,2","-0,57087","-28,076","-0,54999","0,025909","1,2896","0,024987"
"3,22","-0,57087","-28,074","-0,54978","0,025909","1,2895","0,024978"
"3,24","-0,57087","-28,072","-0,54958","0,025909","1,2894","0,024968"
"3,26","-0,57087","-28,07","-0,54938","0,025909","1,2893","0,024959"
"3,28","-0,57087","-28,069","-0,54919","0,025909","1,2893","0,024951"
"3,3","-0,57087","-28,067","-0,549","0,025909","1,2892","0,024942"
"3,32","-0,57087","-28,066","-0,54882","0,025909","1,2892","0,024934"
"3,34","-0,57087","-28,065","-0,54864","0,025909","1,2891","0,024926"
"3,36","-0,57087","-28,064","-0,54847","0,025909","1,2891","0,024918"
"3,38","-0,57087","-28,064","-0,5483","0,025909","1,289","0,02491"
"3,4","-0,57087","-28,063","-0,54814","0,025909","1,289","0,024903"
"3,42","-0,57087","-28,063","-0,54798","0,025909","1,289","0,024896"
"3,44","-0,57087","-28,062","-0,54783","0,025909","1,289","0,024889"
"3,46","-0,57087","-28,062","-0,54769","0,025909","1,289","0,024882"
"3,48","-0,57087","-28,062","-0,54755","0,025909","1,289","0,024876"
"3,5","-0,57087","-28,062","-0,54741","0,025909","1,289","0,02487"
"3,52","-0,57087","-28,062","-0,54728","0,025909","1,289","0,024864"
"3,54","-0,57087","-28,063","-0,54715","0,025909","1,289","0,024858"
"3,56","-0,57087","-28,063","-0,54703","0,025909","1,289","0,024853"
"3,58","-0,57087","-28,064","-0,54692","0,025909","1,289","0,024847"
"3,6","-0,57087","-28,064","-0,5468","0,025909","1,2891","0,024842"
"3,62","-0,57087","-28,065","-0,5467","0,025909","1,2891","0,024837"
"3,64","-0,57087","-28,065","-0,54659","0,025909","1,2891","0,024833"
"3,66","-0,57087","-28,066","-0,54649","0,025909","1,2891","0,024828"
"3,68","-0,57087","-28,067","-0,5464","0,025909","1,2892","0,024824"
"3,7","-0,57087","-28,068","-0,54631","0,025909","1,2892","0,02482"
"3,72","-0,57087","-28,068","-0,54622","0,025909","1,2893","0,024816"
"3,74","-0,57087","-28,069","-0,54613","0,025909","1,2893","0,024812"
"3,76","-0,57087","-28,07","-0,54605","0,025909","1,2893","0,024808"
"3,78","-0,57087","-28,071","-0,54598","0,025909","1,2894","0,024805"
"3,8","-0,57087","-28,072","-0,54591","0,025909","1,2894","0,024801"
"3,82","-0,57087","-28,073","-0,54584","0,025909","1,2895","0,024798"
"3,84","-0,57087","-28,074","-0,54577","0,025909","1,2895","0,024795"
"3,86","-0,57087","-28,076","-0,54571","0,025909","1,2896","0,024792"
"3,88","-0,57087","-28,077","-0,54565","0,025909","1,2896","0,02479"
"3,9","-0,57087","-28,078","-0,54559","0,025909","1,2897","0,024787"
"3,92","-0,57087","-28,079","-0,54554","0,025909","1,2897","0,024785"
"3,94","-0,57087","-28,08","-0,54549","0,025909","1,2898","0,024782"
"3,96","-0,57087","-28,081","-0,54544","0,025909","1,2899","0,02478"
"3,98","-0,57087","-28,083","-0,54539","0,025909","1,2899","0,024778"
4,"-0,57087","-28,084","-0,54535","0,025909","1,29","0,024776"
"4,02","-0,57087","-28,085","-0,54531","0,025909","1,29","0,024774"
"4,04","-0,57087","-28,086","-0,54527","0,025909","1,2901","0,024773"
"4,06","-0,57087","-28,087","-0,54524","0,025909","1,2901","0,024771"
"4,08","-0,57087","-28,089","-0,5452","0,025909","1,2902","0,02477"
"4,1","-0,57087","-28,09","-0,54517","0,025909","1,2902","0,024768"
"4,12","-0,57087","-28,091","-0,54515","0,025909","1,2903","0,024767"
"4,14","-0,57087","-28,092","-0,54512","0,025909","1,2903","0,024766"
"4,16","-0,57087","-28,093","-0,54509","0,025909","1,2904","0,024765"
"4,18","-0,57087","-28,095","-0,54507","0,025909","1,2905","0,024764"
"4,2","-0,57087","-28,096","-0,54505","0,025909","1,2905","0,024763"
"4,22","-0,57087","-28,097","-0,54503","0,025909","1,2906","0,024762"
"4,24","-0,57087","-28,098","-0,54501","0,025909","1,2906","0,024761"
"4,26","-0,57087","-28,099","-0,545","0,025909","1,2907","0,02476"
"4,28","-0,57087","-28,1","-0,54498","0,025909","1,2907","0,02476"
"4,3","-0,57087","-28,101","-0,54497","0,025909","1,2908","0,024759"
"4,32","-0,57087","-28,102","-0,54496","0,025909","1,2908","0,024758"
"4,34","-0,57087","-28,103","-0,54495","0,025909","1,2909","0,024758"
"4,36","-0,57087","-28,104","-0,54494","0,025909","1,2909","0,024757"
"4,38","-0,57087","-28,105","-0,54493","0,025909","1,291","0,024757"
"4,4","-0,57087","-28,106","-0,54492","0,025909","1,291","0,024757"
"4,42","-0,57087","-28,107","-0,54492","0,025909","1,291","0,024757"
"4,44","-0,57087","-28,108","-0,54491","0,025909","1,2911","0,024756"
"4,46","-0,57087","-28,109","-0,54491","0,025909","1,2911","0,024756"
"4,48","-0,57087","-28,11","-0,5449","0,025909","1,2912","0,024756"
"4,5","-0,57087","-28,111","-0,5449","0,025909","1,2912","0,024756"
"4,52","-0,57087","-28,112","-0,5449","0,025909","1,2913","0,024756"
"4,54","-0,57087","-28,113","-0,5449","0,025909","1,2913","0,024756"
"4,56","-0,57087","-28,114","-0,5449","0,025909","1,2913","0,024756"
"4,58","-0,57087","-28,114","-0,5449","0,025909","1,2914","0,024756"
"4,6","-0,57087","-28,115","-0,5449","0,025909","1,2914","0,024756"
"4,62","-0,57087","-28,116","-0,54491","0,025909","1,2914","0,024756"
"4,64","-0,57087","-28,117","-0,54491","0,025909","1,2915","0,024756"
"4,66","-0,57087","-28,118","-0,54491","0,025909","1,2915","0,024756"
"4,68","-0,57087","-28,118","-0,54492","0,025909","1,2915","0,024757"
"4,7","-0,57087","-28,119","-0,54492","0,025909","1,2916","0,024757"
"4,72","-0,57087","-28,12","-0,54493","0,025909","1,2916","0,024757"
"4,74","-0,57087","-28,12","-0,54493","0,025909","1,2916","0,024757"
"4,76","-0,57087","-28,121","-0,54494","0,025909","1,2917","0,024757"
"4,78","-0,57087","-28,121","-0,54494","0,025909","1,2917","0,024758"
"4,8","-0,57087","-28,122","-0,54495","0,025909","1,2917","0,024758"
"4,82","-0,57087","-28,123","-0,54495","0,025909","1,2917","0,024758"
"4,84","-0,57087","-28,123","-0,54496","0,025909","1,2918","0,024759"
"4,86","-0,57087","-28,124","-0,54497","0,025909","1,2918","0,024759"
"4,88","-0,57087","-28,124","-0,54498","0,025909","1,2918","0,024759"
"4,9","-0,57087","-28,125","-0,54498","0,025909","1,2918","0,02476"
"4,92","-0,57087","-28,125","-0,54499","0,025909","1,2919","0,02476"
"4,94","-0,57087","-28,126","-0,545","0,025909","1,2919","0,02476"
"4,96","-0,57087","-28,126","-0,54501","0,025909","1,2919","0,024761"
"4,98","-0,57087","-28,127","-0,54501","0,025909","1,2919","0,024761"
5,"-0,57087","-28,127","-0,54502","0,025909","1,2919","0,024761"
"5,02","-0,57087","-28,127","-0,54503","0,025909","1,292","0,024762"
"5,04","-0,57087","-28,128","-0,54504","0,025909","1,292","0,024762"
"5,06","-0,57087","-28,128","-0,54505","0,025909","1,292","0,024762"
"5,08","-0,57087","-28,128","-0,54505","0,025909","1,292","0,024763"
"5,1","-0,57087","-28,129","-0,54506","0,025909","1,292","0,024763"
"5,12","-0,57087","-28,129","-0,54507","0,025909","1,292","0,024764"
"5,14","-0,57087","-28,129","-0,54508","0,025909","1,2921","0,024764"
"5,16","-0,57087","-28,13","-0,54509","0,025909","1,2921","0,024764"
"5,18","-0,57087","-28,13","-0,54509","0,025909","1,2921","0,024765"
"5,2","-0,57087","-28,13","-0,5451","0,025909","1,2921","0,024765"
"5,22","-0,57087","-28,131","-0,54511","0,025909","1,2921","0,024765"
"5,24","-0,57087","-28,131","-0,54512","0,025909","1,2921","0,024766"
"5,26","-0,57087","-28,131","-0,54513","0,025909","1,2921","0,024766"
"5,28","-0,57087","-28,131","-0,54513","0,025909","1,2921","0,024766"
"5,3","-0,57087","-28,131","-0,54514","0,025909","1,2921","0,024767"
"5,32","-0,57087","-28,132","-0,54515","0,025909","1,2922","0,024767"
"5,34","-0,57087","-28,132","-0,54516","0,025909","1,2922","0,024768"
"5,36","-0,57087","-28,132","-0,54516","0,025909","1,2922","0,024768"
"5,38","-0,57087","-28,132","-0,54517","0,025909","1,2922","0,024768"
"5,4","-0,57087","-28,132","-0,54518","0,025909","1,2922","0,024768"
"5,42","-0,57087","-28,132","-0,54519","0,025909","1,2922","0,024769"
"5,44","-0,57087","-28,133","-0,54519","0,025909","1,2922","0,024769"
"5,46","-0,57087","-28,133","-0,5452","0,025909","1,2922","0,024769"
"5,48","-0,57087","-28,133","-0,54521","0,025909","1,2922","0,02477"
"5,5","-0,57087","-28,133","-0,54521","0,025909","1,2922","0,02477"
"5,52","-0,57087","-28,133","-0,54522","0,025909","1,2922","0,02477"
"5,54","-0,57087","-28,133","-0,54523","0,025909","1,2922","0,024771"
"5,56","-0,57087","-28,133","-0,54523","0,025909","1,2922","0,024771"
"5,58","-0,57087","-28,133","-0,54524","0,025909","1,2922","0,024771"
"5,6","-0,57087","-28,133","-0,54524","0,025909","1,2922","0,024771"
"5,62","-0,57087","-28,133","-0,54525","0,025909","1,2922","0,024772"
"5,64","-0,57087","-28,134","-0,54525","0,025909","1,2922","0,024772"
"5,66","-0,57087","-28,134","-0,54526","0,025909","1,2922","0,024772"
"5,68","-0,57087","-28,134","-0,54527","0,025909","1,2923","0,024772"
"5,7","-0,57087","-28,134","-0,54527","0,025909","1,2923","0,024773"
"5,72","-0,57087","-28,134","-0,54528","0,025909","1,2923","0,024773"
"5,74","-0,57087","-28,134","-0,54528","0,025909","1,2923","0,024773"
"5,76","-0,57087","-28,134","-0,54528","0,025909","1,2923","0,024773"
"5,78","-0,57087","-28,134","-0,54529","0,025909","1,2923","0,024774"
"5,8","-0,57087","-28,134","-0,54529","0,025909","1,2923","0,024774"
"5,82","-0,57087","-28,134","-0,5453","0,025909","1,2923","0,024774"
"5,84","-0,57087","-28,134","-0,5453","0,025909","1,2923","0,024774"
"5,86","-0,57087","-28,134","-0,54531","0,025909","1,2923","0,024774"
"5,88","-0,57087","-28,134","-0,54531","0,025909","1,2923","0,024774"
"5,9","-0,57087","-28,134","-0,54531","0,025909","1,2923","0,024775"
"5,92","-0,57087","-28,134","-0,54532","0,025909","1,2923","0,024775"
"5,94","-0,57087","-28,134","-0,54532","0,025909","1,2923","0,024775"
"5,96","-0,57087","-28,134","-0,54532","0,025909","1,2923","0,024775"
"5,98","-0,57087","-28,134","-0,54533","0,025909","1,2923","0,024775"
6,"-0,92008","-37,776","-0,54533","-0,079312","-1,6481","0,024775"
"6,02","-0,92008","-38,349","-0,54602","-0,079312","-1,8229","0,024568"
"6,04","-0,92008","-38,886","-0,54793","-0,079312","-1,9866","0,023992"
"6,06","-0,92008","-39,39","-0,55087","-0,079312","-2,1403","0,023109"
"6,08","-0,92008","-39,864","-0,55465","-0,079312","-2,2849","0,021967"
"6,1","-0,92008","-40,311","-0,55915","-0,079312","-2,4211","0,020611"
"6,12","-0,92008","-40,732","-0,56425","-0,079312","-2,5497","0,019076"
"6,14","-0,92008","-41,131","-0,56983","-0,079312","-2,6712","0,017393"
"6,16","-0,92008","-41,508","-0,57581","-0,079312","-2,7861","0,015589"
"6,18","-0,92008","-41,865","-0,58212","-0,079312","-2,8949","0,013686"
"6,2","-0,92008","-42,202","-0,5887","-0,079312","-2,998","0,011705"
"6,22","-0,92008","-42,523","-0,59548","-0,079312","-3,0957","0,0096601"
"6,24","-0,92008","-42,826","-0,60242","-0,079312","-3,1882","0,0075672"
"6,26","-0,92008","-43,114","-0,60948","-0,079312","-3,276","0,0054381"
"6,28","-0,92008","-43,387","-0,61662","-0,079312","-3,3592","0,0032835"
"6,3","-0,92008","-43,645","-0,62382","-0,079312","-3,438","0,0011123"
"6,32","-0,92008","-43,89","-0,63105","-0,079312","-3,5127","-0,0010673"
"6,34","-0,92008","-44,122","-0,63828","-0,079312","-3,5834","-0,0032487"
"6,36","-0,92008","-44,341","-0,6455","-0,079312","-3,6503","-0,0054257"
"6,38","-0,92008","-44,549","-0,65269","-0,079312","-3,7136","-0,0075932"
"6,4","-0,92008","-44,745","-0,65983","-0,079312","-3,7734","-0,0097467"
"6,42","-0,92008","-44,93","-0,66691","-0,079312","-3,8298","-0,011882"
"6,44","-0,92008","-45,105","-0,67392","-0,079312","-3,8831","-0,013996"
"6,46","-0,92008","-45,269","-0,68085","-0,079312","-3,9332","-0,016086"
"6,48","-0,92008","-45,424","-0,68769","-0,079312","-3,9804","-0,018149"
"6,5","-0,92008","-45,569","-0,69444","-0,079312","-4,0247","-0,020182"
"6,52","-0,92008","-45,705","-0,70108","-0,079312","-4,0663","-0,022184"
"6,54","-0,92008","-45,833","-0,7076","-0,079312","-4,1052","-0,024153"
"6,56","-0,92008","-45,952","-0,71402","-0,079312","-4,1417","-0,026088"
"6,58","-0,92008","-46,064","-0,72032","-0,079312","-4,1756","-0,027987"
"6,6","-0,92008","-46,167","-0,72649","-0,079312","-4,2073","-0,029849"
"6,62","-0,92008","-46,264","-0,73254","-0,079312","-4,2367","-0,031673"
"6,64","-0,92008","-46,353","-0,73846","-0,079312","-4,2639","-0,033459"
"6,66","-0,92008","-46,436","-0,74425","-0,079312","-4,2891","-0,035205"
"6,68","-0,92008","-46,512","-0,74991","-0,079312","-4,3123","-0,036912"
"6,7","-0,92008","-46,581","-0,75544","-0,079312","-4,3336","-0,038579"
"6,72","-0,92008","-46,645","-0,76083","-0,079312","-4,3531","-0,040206"
"6,74","-0,92008","-46,703","-0,76609","-0,079312","-4,3708","-0,041792"
"6,76","-0,92008","-46,756","-0,77121","-0,079312","-4,3869","-0,043337"
"6,78","-0,92008","-46,804","-0,7762","-0,079312","-4,4014","-0,044842"
"6,8","-0,92008","-46,846","-0,78106","-0,079312","-4,4143","-0,046306"
"6,82","-0,92008","-46,884","-0,78578","-0,079312","-4,4258","-0,04773"
"6,84","-0,92008","-46,917","-0,79036","-0,079312","-4,436","-0,049113"
"6,86","-0,92008","-46,946","-0,79482","-0,079312","-4,4448","-0,050456"
"6,88","-0,92008","-46,971","-0,79914","-0,079312","-4,4524","-0,05176"
"6,9","-0,92008","-46,991","-0,80333","-0,079312","-4,4587","-0,053024"
"6,92","-0,92008","-47,009","-0,80739","-0,079312","-4,464","-0,054249"
"6,94","-0,92008","-47,022","-0,81132","-0,079312","-4,4682","-0,055435"
"6,96","-0,92008","-47,033","-0,81513","-0,079312","-4,4713","-0,056583"
"6,98","-0,92008","-47,04","-0,81881","-0,079312","-4,4735","-0,057693"
7,"-0,92008","-47,044","-0,82237","-0,079312","-4,4748","-0,058766"
"7,02","-0,92008","-47,045","-0,8258","-0,079312","-4,4752","-0,059803"
"7,04","-0,92008","-47,044","-0,82912","-0,079312","-4,4748","-0,060803"
"7,06","-0,92008","-47,04","-0,83232","-0,079312","-4,4737","-0,061768"
"7,08","-0,92008","-47,034","-0,8354","-0,079312","-4,4718","-0,062697"
"7,1","-0,92008","-47,026","-0,83837","-0,079312","-4,4693","-0,063593"
"7,12","-0,92008","-47,016","-0,84123","-0,079312","-4,4662","-0,064455"
"7,14","-0,92008","-47,003","-0,84398","-0,079312","-4,4624","-0,065284"
"7,16","-0,92008","-46,989","-0,84662","-0,079312","-4,4581","-0,06608"
"7,18","-0,92008","-46,974","-0,84915","-0,079312","-4,4533","-0,066845"
"7,2","-0,92008","-46,956","-0,85159","-0,079312","-4,4481","-0,067579"
"7,22","-0,92008","-46,938","-0,85392","-0,079312","-4,4424","-0,068283"
"7,24","-0,92008","-46,917","-0,85615","-0,079312","-4,4363","-0,068957"
"7,26","-0,92008","-46,896","-0,85829","-0,079312","-4,4298","-0,069603"
