Arquivo,r2Score,MSE
conjuntoDadosRNA_19-11-01_13-27-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv,0.993803056818883,2.748760547488982
degrauUnitario.csv,-5.33868642980441,0.16897812656771594
