time,set point,output,process,set point test,output test,process test,
0,0.20313,5.6086,0,0.20313,5.6086,0
0.02,0.20313,5.9421,0.00040052,0.20313,5.9421,0.00040052
0.04,0.20313,6.2544,0.0015104,0.20313,6.2544,0.0015104
0.06,0.20313,6.5476,0.0032148,0.20313,6.5476,0.0032148
0.08,0.20313,6.8233,0.0054165,0.20313,6.8233,0.0054165
0.1,0.20313,7.0832,0.0080328,0.20313,7.0832,0.0080328
0.12,0.20313,7.3284,0.010994,0.20313,7.3284,0.010994
0.14,0.20313,7.5602,0.014239,0.20313,7.5602,0.014239
0.16,0.20313,7.7794,0.017718,0.20313,7.7794,0.017718
0.18,0.20313,7.987,0.021387,0.20313,7.987,0.021387
0.2,0.20313,8.1836,0.025209,0.20313,8.1836,0.025209
0.22,0.20313,8.3699,0.029152,0.20313,8.3699,0.029152
0.24,0.20313,8.5465,0.033189,0.20313,8.5465,0.033189
0.26,0.20313,8.7139,0.037295,0.20313,8.7139,0.037295
0.28,0.20313,8.8725,0.04145,0.20313,8.8725,0.04145
0.3,0.20313,9.0229,0.045637,0.20313,9.0229,0.045637
0.32,0.20313,9.1654,0.049841,0.20313,9.1654,0.049841
0.34,0.20313,9.3002,0.054048,0.20313,9.3002,0.054048
0.36,0.20313,9.4279,0.058246,0.20313,9.4279,0.058246
0.38,0.20313,9.5486,0.062427,0.20313,9.5486,0.062427
0.4,0.20313,9.6626,0.06658,0.20313,9.6626,0.06658
0.42,0.20313,9.7703,0.070698,0.20313,9.7703,0.070698
0.44,0.20313,9.8718,0.074775,0.20313,9.8718,0.074775
0.46,0.20313,9.9675,0.078805,0.20313,9.9675,0.078805
0.48,0.20313,10.057,0.082783,0.20313,10.057,0.082783
0.5,0.20313,10.142,0.086705,0.20313,10.142,0.086705
0.52,0.20313,10.221,0.090566,0.20313,10.221,0.090566
0.54,0.20313,10.296,0.094363,0.20313,10.296,0.094363
0.56,0.20313,10.365,0.098094,0.20313,10.365,0.098094
0.58,0.20313,10.43,0.10176,0.20313,10.43,0.10176
0.6,0.20313,10.49,0.10535,0.20313,10.49,0.10535
0.62,0.20313,10.546,0.10887,0.20313,10.546,0.10887
0.64,0.20313,10.598,0.11231,0.20313,10.598,0.11231
0.66,0.20313,10.646,0.11568,0.20313,10.646,0.11568
0.68,0.20313,10.691,0.11897,0.20313,10.691,0.11897
0.7,0.20313,10.731,0.12218,0.20313,10.731,0.12218
0.72,0.20313,10.768,0.12532,0.20313,10.768,0.12532
0.74,0.20313,10.802,0.12838,0.20313,10.802,0.12838
0.76,0.20313,10.833,0.13136,0.20313,10.833,0.13136
0.78,0.20313,10.86,0.13426,0.20313,10.86,0.13426
0.8,0.20313,10.885,0.13709,0.20313,10.885,0.13709
0.82,0.20313,10.907,0.13983,0.20313,10.907,0.13983
0.84,0.20313,10.926,0.1425,0.20313,10.926,0.1425
0.86,0.20313,10.943,0.14509,0.20313,10.943,0.14509
0.88,0.20313,10.958,0.1476,0.20313,10.958,0.1476
0.9,0.20313,10.97,0.15004,0.20313,10.97,0.15004
0.92,0.20313,10.98,0.1524,0.20313,10.98,0.1524
0.94,0.20313,10.988,0.15469,0.20313,10.988,0.15469
0.96,0.20313,10.994,0.1569,0.20313,10.994,0.1569
0.98,0.20313,10.998,0.15905,0.20313,10.998,0.15905
1,0.20313,11,0.16112,0.20313,11,0.16112
1.02,0.20313,11.001,0.16311,0.20313,11.001,0.16311
1.04,0.20313,11.001,0.16504,0.20313,11.001,0.16504
1.06,0.20313,10.998,0.1669,0.20313,10.998,0.1669
1.08,0.20313,10.995,0.1687,0.20313,10.995,0.1687
1.1,0.20313,10.99,0.17042,0.20313,10.99,0.17042
1.12,0.20313,10.984,0.17209,0.20313,10.984,0.17209
1.14,0.20313,10.977,0.17368,0.20313,10.977,0.17368
1.16,0.20313,10.969,0.17522,0.20313,10.969,0.17522
1.18,0.20313,10.96,0.1767,0.20313,10.96,0.1767
1.2,0.20313,10.949,0.17811,0.20313,10.949,0.17811
1.22,0.20313,10.939,0.17947,0.20313,10.939,0.17947
1.24,0.20313,10.927,0.18077,0.20313,10.927,0.18077
1.26,0.20313,10.915,0.18201,0.20313,10.915,0.18201
1.28,0.20313,10.902,0.1832,0.20313,10.902,0.1832
