time,set point,output,process,set point test,output test,process test
0,"-0,57087","-15,762",0,"0,026403","0,72401",0
"0,02","-0,57087","-16,7","-0,0011256","0,026403","0,76706","5,1592E-05"
"0,04","-0,57087","-17,578","-0,0042448","0,026403","0,80738","0,00019455"
"0,06","-0,57087","-18,401","-0,0090349","0,026403","0,84522","0,0004141"
"0,08","-0,57087","-19,176","-0,015223","0,026403","0,88082","0,0006977"
"0,1","-0,57087","-19,907","-0,022575","0,026403","0,91436","0,0010347"
"0,12","-0,57087","-20,596","-0,030896","0,026403","0,94602","0,0014161"
"0,14","-0,57087","-21,247","-0,040017","0,026403","0,97594","0,0018341"
"0,16","-0,57087","-21,863","-0,049795","0,026403","1,0042","0,0022823"
"0,18","-0,57087","-22,447","-0,060107","0,026403","1,031","0,0027549"
"0,2","-0,57087","-22,999","-0,070849","0,026403","1,0564","0,0032472"
"0,22","-0,57087","-23,523","-0,08193","0,026403","1,0805","0,0037551"
"0,24","-0,57087","-24,019","-0,093274","0,026403","1,1033","0,0042751"
"0,26","-0,57087","-24,49","-0,10481","0,026403","1,1249","0,004804"
"0,28","-0,57087","-24,935","-0,11649","0,026403","1,1454","0,0053392"
"0,3","-0,57087","-25,358","-0,12826","0,026403","1,1648","0,0058786"
"0,32","-0,57087","-25,758","-0,14007","0,026403","1,1831","0,0064201"
"0,34","-0,57087","-26,137","-0,1519","0,026403","1,2006","0,006962"
"0,36","-0,57087","-26,496","-0,1637","0,026403","1,217","0,0075028"
"0,38","-0,57087","-26,835","-0,17544","0,026403","1,2326","0,0080412"
"0,4","-0,57087","-27,156","-0,18712","0,026403","1,2473","0,0085762"
"0,42","-0,57087","-27,458","-0,19869","0,026403","1,2612","0,0091067"
"0,44","-0,57087","-27,744","-0,21015","0,026403","1,2743","0,0096319"
"0,46","-0,57087","-28,013","-0,22148","0,026403","1,2867","0,010151"
"0,48","-0,57087","-28,266","-0,23266","0,026403","1,2983","0,010663"
"0,5","-0,57087","-28,503","-0,24368","0,026403","1,3092","0,011169"
"0,52","-0,57087","-28,726","-0,25453","0,026403","1,3195","0,011666"
"0,54","-0,57087","-28,935","-0,2652","0,026403","1,3291","0,012155"
"0,56","-0,57087","-29,13","-0,27569","0,026403","1,338","0,012636"
"0,58","-0,57087","-29,312","-0,28598","0,026403","1,3464","0,013107"
"0,6","-0,57087","-29,482","-0,29607","0,026403","1,3542","0,01357"
"0,62","-0,57087","-29,639","-0,30596","0,026403","1,3614","0,014023"
"0,64","-0,57087","-29,785","-0,31564","0,026403","1,3681","0,014467"
"0,66","-0,57087","-29,92","-0,3251","0,026403","1,3743","0,014901"
"0,68","-0,57087","-30,045","-0,33435","0,026403","1,38","0,015325"
"0,7","-0,57087","-30,159","-0,34339","0,026403","1,3853","0,015739"
"0,72","-0,57087","-30,263","-0,3522","0,026403","1,3901","0,016143"
"0,74","-0,57087","-30,358","-0,3608","0,026403","1,3944","0,016537"
"0,76","-0,57087","-30,445","-0,36918","0,026403","1,3984","0,016921"
"0,78","-0,57087","-30,522","-0,37733","0,026403","1,402","0,017294"
"0,8","-0,57087","-30,592","-0,38527","0,026403","1,4052","0,017658"
"0,82","-0,57087","-30,653","-0,39298","0,026403","1,408","0,018012"
"0,84","-0,57087","-30,708","-0,40048","0,026403","1,4105","0,018355"
"0,86","-0,57087","-30,755","-0,40776","0,026403","1,4127","0,018689"
"0,88","-0,57087","-30,796","-0,41483","0,026403","1,4145","0,019013"
"0,9","-0,57087","-30,83","-0,42168","0,026403","1,4161","0,019327"
"0,92","-0,57087","-30,858","-0,42832","0,026403","1,4174","0,019631"
"0,94","-0,57087","-30,88","-0,43475","0,026403","1,4184","0,019926"
"0,96","-0,57087","-30,897","-0,44097","0,026403","1,4192","0,020211"
"0,98","-0,57087","-30,909","-0,44699","0,026403","1,4197","0,020487"
1,"-0,57087","-30,916","-0,4528","0,026403","1,42","0,020753"
"1,02","-0,57087","-30,918","-0,45842","0,026403","1,4201","0,021011"
"1,04","-0,57087","-30,916","-0,46384","0,026403","1,42","0,021259"
"1,06","-0,57087","-30,91","-0,46907","0,026403","1,4198","0,021499"
"1,08","-0,57087","-30,9","-0,47411","0,026403","1,4193","0,02173"
"1,1","-0,57087","-30,886","-0,47896","0,026403","1,4187","0,021952"
"1,12","-0,57087","-30,869","-0,48363","0,026403","1,4179","0,022167"
"1,14","-0,57087","-30,849","-0,48813","0,026403","1,417","0,022372"
"1,16","-0,57087","-30,826","-0,49244","0,026403","1,4159","0,02257"
"1,18","-0,57087","-30,801","-0,49659","0,026403","1,4148","0,02276"
"1,2","-0,57087","-30,772","-0,50057","0,026403","1,4135","0,022943"
"1,22","-0,57087","-30,742","-0,50438","0,026403","1,4121","0,023118"
"1,24","-0,57087","-30,709","-0,50804","0,026403","1,4106","0,023285"
"1,26","-0,57087","-30,675","-0,51153","0,026403","1,409","0,023445"
"1,28","-0,57087","-30,638","-0,51488","0,026403","1,4073","0,023599"
"1,3","-0,57087","-30,6","-0,51808","0,026403","1,4055","0,023745"
"1,32","-0,57087","-30,56","-0,52113","0,026403","1,4037","0,023885"
"1,34","-0,57087","-30,519","-0,52404","0,026403","1,4018","0,024018"
"1,36","-0,57087","-30,477","-0,52681","0,026403","1,3999","0,024146"
"1,38","-0,57087","-30,434","-0,52945","0,026403","1,3979","0,024267"
"1,4","-0,57087","-30,39","-0,53196","0,026403","1,3959","0,024382"
"1,42","-0,57087","-30,345","-0,53435","0,026403","1,3938","0,024491"
"1,44","-0,57087","-30,299","-0,53661","0,026403","1,3917","0,024595"
"1,46","-0,57087","-30,252","-0,53875","0,026403","1,3896","0,024693"
"1,48","-0,57087","-30,206","-0,54078","0,026403","1,3874","0,024786"
"1,5","-0,57087","-30,158","-0,5427","0,026403","1,3852","0,024874"
"1,52","-0,57087","-30,111","-0,54451","0,026403","1,3831","0,024957"
"1,54","-0,57087","-30,063","-0,54621","0,026403","1,3809","0,025035"
"1,56","-0,57087","-30,015","-0,54782","0,026403","1,3787","0,025108"
"1,58","-0,57087","-29,967","-0,54933","0,026403","1,3765","0,025178"
"1,6","-0,57087","-29,919","-0,55074","0,026403","1,3743","0,025242"
"1,62","-0,57087","-29,871","-0,55207","0,026403","1,3721","0,025303"
"1,64","-0,57087","-29,824","-0,55331","0,026403","1,3699","0,02536"
"1,66","-0,57087","-29,776","-0,55446","0,026403","1,3677","0,025413"
"1,68","-0,57087","-29,729","-0,55553","0,026403","1,3655","0,025462"
"1,7","-0,57087","-29,682","-0,55653","0,026403","1,3634","0,025507"
"1,72","-0,57087","-29,636","-0,55745","0,026403","1,3613","0,02555"
"1,74","-0,57087","-29,59","-0,5583","0,026403","1,3591","0,025589"
"1,76","-0,57087","-29,544","-0,55907","0,026403","1,3571","0,025624"
"1,78","-0,57087","-29,499","-0,55979","0,026403","1,355","0,025657"
"1,8","-0,57087","-29,455","-0,56044","0,026403","1,3529","0,025687"
"1,82","-0,57087","-29,411","-0,56103","0,026403","1,3509","0,025714"
"1,84","-0,57087","-29,368","-0,56156","0,026403","1,3489","0,025738"
"1,86","-0,57087","-29,325","-0,56204","0,026403","1,347","0,02576"
"1,88","-0,57087","-29,284","-0,56246","0,026403","1,3451","0,025779"
"1,9","-0,57087","-29,242","-0,56283","0,026403","1,3432","0,025797"
"1,92","-0,57087","-29,202","-0,56316","0,026403","1,3413","0,025812"
"1,94","-0,57087","-29,162","-0,56344","0,026403","1,3395","0,025824"
"1,96","-0,57087","-29,123","-0,56368","0,026403","1,3377","0,025835"
"1,98","-0,57087","-29,085","-0,56387","0,026403","1,336","0,025844"
2,"-0,57087","-29,048","-0,56403","0,026403","1,3342","0,025851"
"2,02","-0,57087","-29,011","-0,56414","0,026403","1,3326","0,025857"
"2,04","-0,57087","-28,975","-0,56423","0,026403","1,3309","0,02586"
"2,06","-0,57087","-28,94","-0,56428","0,026403","1,3293","0,025863"
"2,08","-0,57087","-28,906","-0,5643","0,026403","1,3277","0,025864"
"2,1","-0,57087","-28,873","-0,56429","0,026403","1,3262","0,025863"
"2,12","-0,57087","-28,84","-0,56425","0,026403","1,3247","0,025861"
"2,14","-0,57087","-28,809","-0,56418","0,026403","1,3233","0,025858"
"2,16","-0,57087","-28,778","-0,56409","0,026403","1,3218","0,025854"
"2,18","-0,57087","-28,748","-0,56398","0,026403","1,3205","0,025849"
"2,2","-0,57087","-28,719","-0,56385","0,026403","1,3191","0,025843"
"2,22","-0,57087","-28,69","-0,56369","0,026403","1,3178","0,025836"
"2,24","-0,57087","-28,663","-0,56352","0,026403","1,3165","0,025828"
"2,26","-0,57087","-28,636","-0,56333","0,026403","1,3153","0,025819"
"2,28","-0,57087","-28,61","-0,56313","0,026403","1,3141","0,02581"
"2,3","-0,57087","-28,585","-0,5629","0,026403","1,313","0,0258"
"2,32","-0,57087","-28,56","-0,56267","0,026403","1,3118","0,025789"
"2,34","-0,57087","-28,537","-0,56242","0,026403","1,3108","0,025778"
"2,36","-0,57087","-28,514","-0,56217","0,026403","1,3097","0,025766"
"2,38","-0,57087","-28,492","-0,5619","0,026403","1,3087","0,025754"
"2,4","-0,57087","-28,47","-0,56162","0,026403","1,3077","0,025741"
"2,42","-0,57087","-28,45","-0,56133","0,026403","1,3068","0,025728"
"2,44","-0,57087","-28,43","-0,56104","0,026403","1,3059","0,025714"
"2,46","-0,57087","-28,411","-0,56074","0,026403","1,305","0,025701"
"2,48","-0,57087","-28,392","-0,56044","0,026403","1,3041","0,025687"
"2,5","-0,57087","-28,374","-0,56013","0,026403","1,3033","0,025672"
"2,52","-0,57087","-28,357","-0,55981","0,026403","1,3025","0,025658"
"2,54","-0,57087","-28,341","-0,55949","0,026403","1,3018","0,025643"
"2,56","-0,57087","-28,325","-0,55917","0,026403","1,301","0,025629"
"2,58","-0,57087","-28,31","-0,55885","0,026403","1,3003","0,025614"
"2,6","-0,57087","-28,295","-0,55853","0,026403","1,2997","0,025599"
"2,62","-0,57087","-28,281","-0,5582","0,026403","1,299","0,025584"
"2,64","-0,57087","-28,268","-0,55788","0,026403","1,2984","0,025569"
"2,66","-0,57087","-28,255","-0,55755","0,026403","1,2978","0,025554"
"2,68","-0,57087","-28,243","-0,55722","0,026403","1,2973","0,025539"
"2,7","-0,57087","-28,231","-0,5569","0,026403","1,2967","0,025525"
"2,72","-0,57087","-28,22","-0,55658","0,026403","1,2962","0,02551"
"2,74","-0,57087","-28,209","-0,55626","0,026403","1,2957","0,025495"
"2,76","-0,57087","-28,199","-0,55594","0,026403","1,2952","0,025481"
"2,78","-0,57087","-28,189","-0,55562","0,026403","1,2948","0,025466"
"2,8","-0,57087","-28,18","-0,55531","0,026403","1,2944","0,025452"
"2,82","-0,57087","-28,171","-0,555","0,026403","1,294","0,025438"
"2,84","-0,57087","-28,163","-0,5547","0,026403","1,2936","0,025424"
"2,86","-0,57087","-28,155","-0,55439","0,026403","1,2932","0,02541"
"2,88","-0,57087","-28,148","-0,5541","0,026403","1,2929","0,025396"
"2,9","-0,57087","-28,141","-0,5538","0,026403","1,2926","0,025383"
"2,92","-0,57087","-28,134","-0,55351","0,026403","1,2923","0,025369"
"2,94","-0,57087","-28,128","-0,55323","0,026403","1,292","0,025356"
"2,96","-0,57087","-28,122","-0,55295","0,026403","1,2917","0,025343"
"2,98","-0,57087","-28,117","-0,55267","0,026403","1,2915","0,025331"
3,"-0,57087","-28,111","-0,5524","0,026403","1,2912","0,025318"
"3,02","-0,57087","-28,107","-0,55214","0,026403","1,291","0,025306"
"3,04","-0,57087","-28,102","-0,55188","0,026403","1,2908","0,025294"
"3,06","-0,57087","-28,098","-0,55162","0,026403","1,2906","0,025283"
"3,08","-0,57087","-28,094","-0,55137","0,026403","1,2904","0,025271"
"3,1","-0,57087","-28,09","-0,55113","0,026403","1,2903","0,02526"
"3,12","-0,57087","-28,087","-0,55089","0,026403","1,2901","0,025249"
"3,14","-0,57087","-28,084","-0,55066","0,026403","1,29","0,025239"
"3,16","-0,57087","-28,081","-0,55043","0,026403","1,2898","0,025228"
"3,18","-0,57087","-28,078","-0,55021","0,026403","1,2897","0,025218"
"3,2","-0,57087","-28,076","-0,55","0,026403","1,2896","0,025208"
"3,22","-0,57087","-28,074","-0,54979","0,026403","1,2895","0,025199"
"3,24","-0,57087","-28,072","-0,54958","0,026403","1,2894","0,025189"
"3,26","-0,57087","-28,07","-0,54938","0,026403","1,2893","0,02518"
"3,28","-0,57087","-28,069","-0,54919","0,026403","1,2893","0,025171"
"3,3","-0,57087","-28,067","-0,549","0,026403","1,2892","0,025163"
"3,32","-0,57087","-28,066","-0,54882","0,026403","1,2892","0,025154"
"3,34","-0,57087","-28,065","-0,54864","0,026403","1,2891","0,025146"
"3,36","-0,57087","-28,064","-0,54847","0,026403","1,2891","0,025138"
"3,38","-0,57087","-28,064","-0,5483","0,026403","1,289","0,025131"
"3,4","-0,57087","-28,063","-0,54814","0,026403","1,289","0,025123"
"3,42","-0,57087","-28,063","-0,54799","0,026403","1,289","0,025116"
"3,44","-0,57087","-28,062","-0,54784","0,026403","1,289","0,025109"
"3,46","-0,57087","-28,062","-0,54769","0,026403","1,289","0,025102"
"3,48","-0,57087","-28,062","-0,54755","0,026403","1,289","0,025096"
"3,5","-0,57087","-28,062","-0,54741","0,026403","1,289","0,02509"
"3,52","-0,57087","-28,062","-0,54728","0,026403","1,289","0,025084"
"3,54","-0,57087","-28,063","-0,54716","0,026403","1,289","0,025078"
"3,56","-0,57087","-28,063","-0,54704","0,026403","1,289","0,025072"
"3,58","-0,57087","-28,064","-0,54692","0,026403","1,289","0,025067"
"3,6","-0,57087","-28,064","-0,54681","0,026403","1,2891","0,025062"
"3,62","-0,57087","-28,065","-0,5467","0,026403","1,2891","0,025057"
"3,64","-0,57087","-28,065","-0,54659","0,026403","1,2891","0,025052"
"3,66","-0,57087","-28,066","-0,54649","0,026403","1,2891","0,025048"
"3,68","-0,57087","-28,067","-0,5464","0,026403","1,2892","0,025043"
"3,7","-0,57087","-28,068","-0,54631","0,026403","1,2892","0,025039"
"3,72","-0,57087","-28,068","-0,54622","0,026403","1,2893","0,025035"
"3,74","-0,57087","-28,069","-0,54614","0,026403","1,2893","0,025031"
"3,76","-0,57087","-28,07","-0,54606","0,026403","1,2893","0,025028"
"3,78","-0,57087","-28,071","-0,54598","0,026403","1,2894","0,025024"
"3,8","-0,57087","-28,072","-0,54591","0,026403","1,2894","0,025021"
"3,82","-0,57087","-28,073","-0,54584","0,026403","1,2895","0,025018"
"3,84","-0,57087","-28,074","-0,54577","0,026403","1,2895","0,025015"
"3,86","-0,57087","-28,076","-0,54571","0,026403","1,2896","0,025012"
"3,88","-0,57087","-28,077","-0,54565","0,026403","1,2896","0,025009"
"3,9","-0,57087","-28,078","-0,54559","0,026403","1,2897","0,025006"
"3,92","-0,57087","-28,079","-0,54554","0,026403","1,2897","0,025004"
"3,94","-0,57087","-28,08","-0,54549","0,026403","1,2898","0,025002"
"3,96","-0,57087","-28,081","-0,54544","0,026403","1,2899","0,024999"
"3,98","-0,57087","-28,083","-0,5454","0,026403","1,2899","0,024997"
4,"-0,57087","-28,084","-0,54535","0,026403","1,29","0,024995"
"4,02","-0,57087","-28,085","-0,54531","0,026403","1,29","0,024994"
"4,04","-0,57087","-28,086","-0,54528","0,026403","1,2901","0,024992"
"4,06","-0,57087","-28,087","-0,54524","0,026403","1,2901","0,02499"
"4,08","-0,57087","-28,089","-0,54521","0,026403","1,2902","0,024989"
"4,1","-0,57087","-28,09","-0,54518","0,026403","1,2902","0,024987"
"4,12","-0,57087","-28,091","-0,54515","0,026403","1,2903","0,024986"
"4,14","-0,57087","-28,092","-0,54512","0,026403","1,2903","0,024985"
"4,16","-0,57087","-28,093","-0,5451","0,026403","1,2904","0,024984"
"4,18","-0,57087","-28,095","-0,54507","0,026403","1,2905","0,024983"
"4,2","-0,57087","-28,096","-0,54505","0,026403","1,2905","0,024982"
"4,22","-0,57087","-28,097","-0,54503","0,026403","1,2906","0,024981"
"4,24","-0,57087","-28,098","-0,54501","0,026403","1,2906","0,02498"
"4,26","-0,57087","-28,099","-0,545","0,026403","1,2907","0,024979"
"4,28","-0,57087","-28,1","-0,54498","0,026403","1,2907","0,024978"
"4,3","-0,57087","-28,101","-0,54497","0,026403","1,2908","0,024978"
"4,32","-0,57087","-28,102","-0,54496","0,026403","1,2908","0,024977"
"4,34","-0,57087","-28,103","-0,54495","0,026403","1,2909","0,024977"
"4,36","-0,57087","-28,104","-0,54494","0,026403","1,2909","0,024976"
"4,38","-0,57087","-28,105","-0,54493","0,026403","1,291","0,024976"
"4,4","-0,57087","-28,106","-0,54492","0,026403","1,291","0,024976"
"4,42","-0,57087","-28,107","-0,54492","0,026403","1,291","0,024975"
"4,44","-0,57087","-28,108","-0,54491","0,026403","1,2911","0,024975"
"4,46","-0,57087","-28,109","-0,54491","0,026403","1,2911","0,024975"
"4,48","-0,57087","-28,11","-0,54491","0,026403","1,2912","0,024975"
"4,5","-0,57087","-28,111","-0,5449","0,026403","1,2912","0,024975"
"4,52","-0,57087","-28,112","-0,5449","0,026403","1,2913","0,024975"
"4,54","-0,57087","-28,113","-0,5449","0,026403","1,2913","0,024975"
"4,56","-0,57087","-28,114","-0,5449","0,026403","1,2913","0,024975"
"4,58","-0,57087","-28,114","-0,5449","0,026403","1,2914","0,024975"
"4,6","-0,57087","-28,115","-0,54491","0,026403","1,2914","0,024975"
"4,62","-0,57087","-28,116","-0,54491","0,026403","1,2914","0,024975"
"4,64","-0,57087","-28,117","-0,54491","0,026403","1,2915","0,024975"
"4,66","-0,57087","-28,118","-0,54491","0,026403","1,2915","0,024975"
"4,68","-0,57087","-28,118","-0,54492","0,026403","1,2915","0,024975"
"4,7","-0,57087","-28,119","-0,54492","0,026403","1,2916","0,024976"
"4,72","-0,57087","-28,12","-0,54493","0,026403","1,2916","0,024976"
"4,74","-0,57087","-28,12","-0,54493","0,026403","1,2916","0,024976"
"4,76","-0,57087","-28,121","-0,54494","0,026403","1,2917","0,024976"
"4,78","-0,57087","-28,121","-0,54494","0,026403","1,2917","0,024977"
"4,8","-0,57087","-28,122","-0,54495","0,026403","1,2917","0,024977"
"4,82","-0,57087","-28,123","-0,54496","0,026403","1,2917","0,024977"
"4,84","-0,57087","-28,123","-0,54496","0,026403","1,2918","0,024978"
"4,86","-0,57087","-28,124","-0,54497","0,026403","1,2918","0,024978"
"4,88","-0,57087","-28,124","-0,54498","0,026403","1,2918","0,024978"
"4,9","-0,57087","-28,125","-0,54499","0,026403","1,2918","0,024979"
"4,92","-0,57087","-28,125","-0,54499","0,026403","1,2919","0,024979"
"4,94","-0,57087","-28,126","-0,545","0,026403","1,2919","0,024979"
"4,96","-0,57087","-28,126","-0,54501","0,026403","1,2919","0,02498"
"4,98","-0,57087","-28,127","-0,54502","0,026403","1,2919","0,02498"
5,"-0,92008","-37,769","-0,54502","-0,080824","-1,6484","0,02498"
"5,02","-0,92008","-38,343","-0,54572","-0,080824","-1,8232","0,024771"
"5,04","-0,92008","-38,88","-0,54764","-0,080824","-1,9869","0,024191"
"5,06","-0,92008","-39,384","-0,55058","-0,080824","-2,1406","0,0233"
"5,08","-0,92008","-39,859","-0,55437","-0,080824","-2,2851","0,022148"
"5,1","-0,92008","-40,306","-0,55887","-0,080824","-2,4213","0,02078"
"5,12","-0,92008","-40,728","-0,56397","-0,080824","-2,5499","0,019232"
"5,14","-0,92008","-41,126","-0,56956","-0,080824","-2,6714","0,017534"
"5,16","-0,92008","-41,504","-0,57555","-0,080824","-2,7863","0,015715"
"5,18","-0,92008","-41,861","-0,58187","-0,080824","-2,8951","0,013796"
"5,2","-0,92008","-42,199","-0,58844","-0,080824","-2,9981","0,011796"
"5,22","-0,92008","-42,52","-0,59523","-0,080824","-3,0958","0,0097342"
"5,24","-0,92008","-42,823","-0,60218","-0,080824","-3,1884","0,0076231"
"5,26","-0,92008","-43,111","-0,60924","-0,080824","-3,2761","0,0054754"
"5,28","-0,92008","-43,384","-0,6164","-0,080824","-3,3593","0,003302"
"5,3","-0,92008","-43,643","-0,6236","-0,080824","-3,4381","0,0011119"
"5,32","-0,92008","-43,888","-0,63084","-0,080824","-3,5128","-0,0010867"
"5,34","-0,92008","-44,12","-0,63808","-0,080824","-3,5835","-0,0032871"
"5,36","-0,92008","-44,34","-0,6453","-0,080824","-3,6504","-0,0054831"
"5,38","-0,92008","-44,548","-0,65249","-0,080824","-3,7137","-0,0076695"
"5,4","-0,92008","-44,744","-0,65964","-0,080824","-3,7735","-0,0098418"
"5,42","-0,92008","-44,929","-0,66673","-0,080824","-3,8299","-0,011996"
"5,44","-0,92008","-45,104","-0,67375","-0,080824","-3,8831","-0,014128"
"5,46","-0,92008","-45,268","-0,68068","-0,080824","-3,9333","-0,016236"
"5,48","-0,92008","-45,423","-0,68753","-0,080824","-3,9804","-0,018317"
"5,5","-0,92008","-45,569","-0,69427","-0,080824","-4,0247","-0,020368"
"5,52","-0,92008","-45,705","-0,70092","-0,080824","-4,0663","-0,022388"
"5,54","-0,92008","-45,833","-0,70745","-0,080824","-4,1053","-0,024374"
"5,56","-0,92008","-45,952","-0,71387","-0,080824","-4,1417","-0,026325"
"5,58","-0,92008","-46,064","-0,72017","-0,080824","-4,1756","-0,028241"
"5,6","-0,92008","-46,168","-0,72635","-0,080824","-4,2073","-0,030119"
"5,62","-0,92008","-46,264","-0,73241","-0,080824","-4,2367","-0,031959"
"5,64","-0,92008","-46,353","-0,73833","-0,080824","-4,2639","-0,03376"
"5,66","-0,92008","-46,436","-0,74413","-0,080824","-4,2891","-0,035522"
"5,68","-0,92008","-46,512","-0,74979","-0,080824","-4,3123","-0,037244"
"5,7","-0,92008","-46,582","-0,75533","-0,080824","-4,3336","-0,038925"
"5,72","-0,92008","-46,646","-0,76072","-0,080824","-4,353","-0,040566"
"5,74","-0,92008","-46,704","-0,76599","-0,080824","-4,3708","-0,042166"
"5,76","-0,92008","-46,757","-0,77112","-0,080824","-4,3868","-0,043725"
"5,78","-0,92008","-46,804","-0,77611","-0,080824","-4,4013","-0,045243"
"5,8","-0,92008","-46,847","-0,78097","-0,080824","-4,4143","-0,04672"
"5,82","-0,92008","-46,885","-0,78569","-0,080824","-4,4258","-0,048156"
"5,84","-0,92008","-46,918","-0,79028","-0,080824","-4,4359","-0,049551"
"5,86","-0,92008","-46,947","-0,79474","-0,080824","-4,4447","-0,050906"
"5,88","-0,92008","-46,972","-0,79907","-0,080824","-4,4523","-0,052221"
"5,9","-0,92008","-46,993","-0,80326","-0,080824","-4,4587","-0,053496"
"5,92","-0,92008","-47,01","-0,80732","-0,080824","-4,4639","-0,054731"
"5,94","-0,92008","-47,024","-0,81126","-0,080824","-4,4681","-0,055928"
"5,96","-0,92008","-47,034","-0,81507","-0,080824","-4,4712","-0,057086"
"5,98","-0,92008","-47,041","-0,81875","-0,080824","-4,4734","-0,058206"
6,"-0,92008","-47,045","-0,82232","-0,080824","-4,4747","-0,059288"
"6,02","-0,92008","-47,047","-0,82575","-0,080824","-4,4752","-0,060334"
"6,04","-0,92008","-47,045","-0,82907","-0,080824","-4,4748","-0,061343"
"6,06","-0,92008","-47,042","-0,83227","-0,080824","-4,4736","-0,062316"
"6,08","-0,92008","-47,036","-0,83536","-0,080824","-4,4718","-0,063254"
"6,1","-0,92008","-47,027","-0,83833","-0,080824","-4,4693","-0,064157"
"6,12","-0,92008","-47,017","-0,84119","-0,080824","-4,4661","-0,065027"
"6,14","-0,92008","-47,005","-0,84394","-0,080824","-4,4624","-0,065863"
"6,16","-0,92008","-46,991","-0,84659","-0,080824","-4,4581","-0,066666"
"6,18","-0,92008","-46,975","-0,84912","-0,080824","-4,4533","-0,067438"
"6,2","-0,92008","-46,958","-0,85156","-0,080824","-4,448","-0,068178"
"6,22","-0,92008","-46,939","-0,85389","-0,080824","-4,4423","-0,068888"
"6,24","-0,92008","-46,919","-0,85613","-0,080824","-4,4362","-0,069568"
"6,26","-0,92008","-46,898","-0,85827","-0,080824","-4,4298","-0,070219"
"6,28","-0,92008","-46,875","-0,86032","-0,080824","-4,423","-0,070842"
"6,3","-0,92008","-46,852","-0,86228","-0,080824","-4,4158","-0,071437"
"6,32","-0,92008","-46,828","-0,86415","-0,080824","-4,4084","-0,072005"
"6,34","-0,92008","-46,802","-0,86593","-0,080824","-4,4008","-0,072546"
"6,36","-0,92008","-46,777","-0,86763","-0,080824","-4,3929","-0,073062"
"6,38","-0,92008","-46,75","-0,86924","-0,080824","-4,3849","-0,073554"
"6,4","-0,92008","-46,723","-0,87078","-0,080824","-4,3766","-0,074021"
"6,42","-0,92008","-46,695","-0,87224","-0,080824","-4,3682","-0,074465"
"6,44","-0,92008","-46,667","-0,87362","-0,080824","-4,3597","-0,074886"
"6,46","-0,92008","-46,639","-0,87494","-0,080824","-4,351","-0,075285"
"6,48","-0,92008","-46,61","-0,87618","-0,080824","-4,3423","-0,075662"
"6,5","-0,92008","-46,581","-0,87735","-0,080824","-4,3335","-0,076019"
"6,52","-0,92008","-46,552","-0,87846","-0,080824","-4,3246","-0,076356"
"6,54","-0,92008","-46,523","-0,87951","-0,080824","-4,3157","-0,076674"
"6,56","-0,92008","-46,494","-0,88049","-0,080824","-4,3068","-0,076973"
"6,58","-0,92008","-46,464","-0,88141","-0,080824","-4,2978","-0,077253"
"6,6","-0,92008","-46,435","-0,88228","-0,080824","-4,2889","-0,077517"
"6,62","-0,92008","-46,406","-0,88309","-0,080824","-4,28","-0,077763"
"6,64","-0,92008","-46,376","-0,88385","-0,080824","-4,2711","-0,077994"
"6,66","-0,92008","-46,347","-0,88455","-0,080824","-4,2622","-0,078208"
"6,68","-0,92008","-46,319","-0,88521","-0,080824","-4,2534","-0,078408"
"6,7","-0,92008","-46,29","-0,88582","-0,080824","-4,2447","-0,078593"
"6,72","-0,92008","-46,261","-0,88638","-0,080824","-4,236","-0,078764"
"6,74","-0,92008","-46,233","-0,8869","-0,080824","-4,2275","-0,078922"
"6,76","-0,92008","-46,205","-0,88738","-0,080824","-4,219","-0,079067"
"6,78","-0,92008","-46,178","-0,88781","-0,080824","-4,2106","-0,0792"
"6,8","-0,92008","-46,151","-0,88821","-0,080824","-4,2023","-0,079321"
"6,82","-0,92008","-46,124","-0,88857","-0,080824","-4,1941","-0,079431"
"6,84","-0,92008","-46,097","-0,8889","-0,080824","-4,1861","-0,07953"
"6,86","-0,92008","-46,071","-0,88919","-0,080824","-4,1781","-0,079619"
"6,88","-0,92008","-46,046","-0,88945","-0,080824","-4,1703","-0,079697"
"6,9","-0,92008","-46,021","-0,88968","-0,080824","-4,1626","-0,079767"
"6,92","-0,92008","-45,996","-0,88988","-0,080824","-4,1551","-0,079828"
"6,94","-0,92008","-45,971","-0,89005","-0,080824","-4,1477","-0,07988"
"6,96","-0,92008","-45,948","-0,89019","-0,080824","-4,1404","-0,079924"
"6,98","-0,92008","-45,924","-0,89031","-0,080824","-4,1333","-0,07996"
7,"-0,92008","-45,901","-0,89041","-0,080824","-4,1263","-0,079989"
"7,02","-0,92008","-45,879","-0,89048","-0,080824","-4,1195","-0,080011"
"7,04","-0,92008","-45,857","-0,89053","-0,080824","-4,1128","-0,080026"
"7,06","-0,92008","-45,836","-0,89056","-0,080824","-4,1063","-0,080036"
"7,08","-0,92008","-45,815","-0,89057","-0,080824","-4,0999","-0,080039"
"7,1","-0,92008","-45,794","-0,89057","-0,080824","-4,0937","-0,080037"
"7,12","-0,92008","-45,774","-0,89054","-0,080824","-4,0877","-0,08003"
"7,14","-0,92008","-45,755","-0,8905","-0,080824","-4,0818","-0,080018"
"7,16","-0,92008","-45,736","-0,89045","-0,080824","-4,076","-0,080001"
"7,18","-0,92008","-45,718","-0,89038","-0,080824","-4,0704","-0,07998"
